Transcript_ID_clean	metric	gene_id	gene_name	protein_coding_class	n	n_AC	n_TOL	n_AC_TPM_ge_1	n_TOL_TPM_ge_1	mean_AC	mean_TOL	median_AC	median_TOL	delta_AC_minus_TOL	cohen_d	welch_p_value	mannwhitney_p_value	estimate_adjusted_AC_minus_TOL	ci_low	ci_high	p_value	mean_TPM_AC	mean_TPM_TOL	mean_log2TPM_AC	mean_log2TPM_TOL	KDmax	n_protein_rows_max_per_sample	FDR	direction	abs_effect	minus_log10_p	minus_log10_FDR
ENST00000405198	burden_contribution_log2TPM	ENSG00000100280.17	AP1B1	Amyloidogenic	7	3	4	3	4	3.478106283716576	4.01630936452257	3.9759602846785316	4.032304534994934	-0.5382030808059941	-0.5302467448373512	0.5405574653777024	0.6285714285714286	-0.5382030808059939	-2.414734509583992	1.3383283479720043	0.5740259821722746	12.375986666666668	17.2064925	3.478106283716576	4.01630936452257	2.74285714285714	2	0.9928707778510525	higher_in_TOL	0.5302467448373512	0.24106844966009155	0.003107271261022634
ENST00000432560	burden_contribution_log2TPM	ENSG00000100280.17	AP1B1	Amyloidogenic	7	3	4	3	4	3.478106283716576	4.01630936452257	3.9759602846785316	4.032304534994934	-0.5382030808059941	-0.5302467448373512	0.5405574653777024	0.6285714285714286	-0.5382030808059939	-2.414734509583992	1.3383283479720043	0.5740259821722746	12.375986666666668	17.2064925	3.478106283716576	4.01630936452257	2.74285714285714	2	0.9928707778510525	higher_in_TOL	0.5302467448373512	0.24106844966009155	0.003107271261022634
ENST00000361219	burden_contribution_log2TPM	ENSG00000142864.15	SERBP1	Amyloidogenic	8	4	4	4	4	4.6945076309295874	5.264923091282823	5.07336773535777	5.451989587998634	-0.5704154603532352	-0.5291246424242906	0.4942173260761564	0.6857142857142857	-0.5704154603532349	-2.2956008101518406	1.1547698894453706	0.5169573380846675	32.7257075	39.94085	4.6945076309295874	5.264923091282823	1.74285714285714	3	0.9928707778510525	higher_in_TOL	0.5291246424242906	0.2865452955886499	0.003107271261022634
ENST00000367576	burden_contribution_log2TPM	ENSG00000135521.9	LTV1	Amyloidogenic	7	3	4	3	4	4.899220482021742	4.417062320026505	4.508295533051916	4.755334305854364	0.48215816199523687	0.5280309471639657	0.518171029988074	1.0	0.4821581619952354	-1.1317576236324918	2.096073947622963	0.5581845192239212	32.8359	23.492375	4.899220482021742	4.417062320026505	2.05714285714286	2	0.9928707778510525	higher_in_AC	0.5280309471639657	0.25322221247092247	0.003107271261022634
ENST00000345016	burden_contribution_log2TPM	ENSG00000065000.20	AP3D1	Amyloidogenic	8	4	4	4	4	4.902896981467513	5.278446125081901	4.837982938229438	5.229950019478048	-0.3755491436143883	-0.52668029644693	0.49230478230141167	0.4857142857142857	-0.37554914361438785	-1.516645099286633	0.7655468120578572	0.5188954375083799	30.210299999999997	43.4613	4.902896981467513	5.278446125081901	3.18571428571429	2	0.9928707778510525	higher_in_TOL	0.52668029644693	0.28492014790913045	0.003107271261022634
ENST00000699075	burden_contribution_log2TPM	ENSG00000162368.15	CMPK1	Amyloidogenic	9	4	5	4	5	3.7343724364737074	3.0957328877797865	3.3440433297482803	3.414253271583886	0.6386395486939209	0.526293301916833	0.49598360785603274	0.7301587301587302	0.6386395486939216	-1.272157915609063	2.549437012996906	0.5124211971295038	20.334575	8.136278	3.7343724364737074	3.0957328877797865	3.22857142857143	2	0.9928707778510525	higher_in_AC	0.526293301916833	0.29037291326387205	0.003107271261022634
ENST00000458385	burden_contribution_log2TPM	ENSG00000164323.15	CFAP97	Amyloidogenic	7	3	4	3	4	2.9510169313519494	2.4378074621455768	3.154605890721159	2.261823668306914	0.5132094692063727	0.5216220895456963	0.5337249462122975	0.6285714285714286	0.5132094692063729	-1.2653468026965413	2.291765741109287	0.5716960643314735	8.020453333333334	5.4093775	2.9510169313519494	2.4378074621455768	2.05714285714286	2	0.9928707778510525	higher_in_AC	0.5216220895456963	0.24283479754435439	0.003107271261022634
ENST00000263773	burden_contribution_log2TPM	ENSG00000109920.13	FNBP4	Amyloidogenic	6	3	3	3	3	5.321814619656944	5.702660510986374	5.283140224272736	5.9948263370128645	-0.3808458913294297	-0.5211523903170808	0.5642851180426443	0.7	-0.38084589132943036	-1.8131414051456178	1.051449622486757	0.6022606170846201	40.95826666666667	57.1028	5.321814619656944	5.702660510986374	2.34285714285714	2	0.9928707778510525	higher_in_TOL	0.5211523903170808	0.2202155352057142	0.003107271261022634
ENST00000641592	burden_contribution_log2TPM	ENSG00000221858.3	OR2A12	Amyloidogenic	6	3	3	3	3	1.4962478846844167	1.711774673997181	1.1896664466500502	1.7588787756545239	-0.21552678931276437	-0.5166626608421612	0.5782435455858299	0.7	-0.2155267893127648	-1.0331294085305291	0.6020758299049995	0.6053916657112355	1.9694433333333332	2.2992966666666668	1.4962478846844167	1.711774673997181	3.22857142857143	2	0.9928707778510525	higher_in_TOL	0.5166626608421612	0.21796356217121254	0.003107271261022634
ENST00000368194	burden_contribution_log2TPM	ENSG00000132694.20	ARHGEF11	Amyloidogenic	7	3	4	3	4	1.408756230818031	1.6015956078039424	1.3394338767520069	1.727201213079502	-0.19283937698591136	-0.515748219210202	0.5511266651578517	0.8571428571428571	-0.19283937698591092	-0.8841864406711094	0.4985076866992876	0.5845860528788405	1.7372100000000001	2.08243	1.408756230818031	1.6015956078039424	2.6	2	0.9928707778510525	higher_in_TOL	0.515748219210202	0.2331515503025879	0.003107271261022634
ENST00000373555	burden_contribution_log2TPM	ENSG00000136935.14	GOLGA1	Amyloidogenic	7	3	4	3	4	2.477232608118259	3.0216248698549997	2.7739604682098866	3.4373868522454556	-0.5443922617367405	-0.5140395656308497	0.5359744900472937	0.4	-0.5443922617367405	-2.4460256308571426	1.3572411073836617	0.5747355542060377	5.550436666666667	8.4443125	2.477232608118259	3.0216248698549997	2.51428571428571	2	0.9928707778510525	higher_in_TOL	0.5140395656308497	0.24053193577412127	0.003107271261022634
ENST00000261597	burden_contribution_log2TPM	ENSG00000080986.13	NDC80	Amyloidogenic	7	3	4	3	4	2.767867129752535	2.4226855014224347	2.8196416180457367	2.459618146896272	0.34518162833010013	0.5120306955863841	0.5175913321726272	0.6285714285714286	0.3451816283300997	-0.7562678009051333	1.4466310575653327	0.5390631857017736	5.893813333333333	5.181905	2.767867129752535	2.4226855014224347	2.77142857142857	2	0.9928707778510525	higher_in_AC	0.5120306955863841	0.26836032647688396	0.003107271261022634
ENST00000261875	burden_contribution_log2TPM	ENSG00000074696.13	HACD3	Amyloidogenic	6	3	3	3	3	2.5056877618618842	2.774952139693852	2.527941096055922	3.065932423434788	-0.26926437783196766	-0.5086331119188578	0.596460455836766	0.7	-0.26926437783196777	-1.30684622318071	0.7683174675167747	0.6110094149462826	4.681146666666667	6.416856666666667	2.5056877618618842	2.774952139693852	3.67142857142857	1	0.9928707778510525	higher_in_TOL	0.5086331119188578	0.21395209773172483	0.003107271261022634
ENST00000374864	burden_contribution_log2TPM	ENSG00000078747.17	ITCH	Amyloidogenic	7	3	4	3	4	2.030883214523746	2.2886760685047167	2.051347737545969	2.557275247980548	-0.2577928539809706	-0.5054889423523355	0.5237769582008368	0.4	-0.25779285398097074	-1.0839567897869085	0.568371081824967	0.540816178949316	3.103286666666667	4.271755000000001	2.030883214523746	2.2886760685047167	2.77142857142857	2	0.9928707778510525	higher_in_TOL	0.5054889423523355	0.26695032460468	0.003107271261022634
ENST00000514350	burden_contribution_log2TPM	ENSG00000145703.17	IQGAP2	Amyloidogenic	7	3	4	3	4	5.461864936081144	4.928883012400428	5.145363614513565	4.992084025219551	0.5329819236807163	0.5035490754011781	0.5235609729019388	0.8571428571428571	0.5329819236807168	-1.233972826920024	2.2999366742814575	0.5543857682257363	46.140366666666665	40.077349999999996	5.461864936081144	4.928883012400428	2.62857142857143	3	0.9928707778510525	higher_in_AC	0.5035490754011781	0.25618792713427985	0.003107271261022634
ENST00000680533	burden_contribution_log2TPM	ENSG00000083312.19	TNPO1	Amyloidogenic	7	3	4	3	4	4.350144776859595	4.155763257050464	4.177582984334217	4.251024023923911	0.19438151980913076	0.5011883149179	0.5439694377017419	1.0	0.19438151980913076	-0.49941760565695226	0.8881806452752138	0.582921318154878	19.912066666666664	17.2838	4.350144776859595	4.155763257050464	3.17142857142857	2	0.9928707778510525	higher_in_AC	0.5011883149179	0.2343900617028041	0.003107271261022634
ENST00000370128	burden_contribution_log2TPM	ENSG00000137996.13	RTCA	Amyloidogenic	7	3	4	3	4	3.549737551696454	3.778592463797202	3.7574606838570452	3.8461983007968468	-0.22885491210074793	-0.490077684329904	0.5544678111033392	0.6285714285714286	-0.22885491210074815	-1.067649018368738	0.6099391941672416	0.5928208973534164	11.1145	13.225847499999999	3.549737551696454	3.778592463797202	3.25714285714286	2	0.9928707778510525	higher_in_TOL	0.490077684329904	0.22707649557307288	0.003107271261022634
ENST00000283632	burden_contribution_log2TPM	ENSG00000153561.13	RMND5A	Amyloidogenic	8	4	4	4	4	3.319422655736651	3.1754405913250086	3.287900659441613	3.2465063914391568	0.14398206441164252	0.4877359205931492	0.5358044170875389	1.0	0.1439820644116434	-0.328435586912837	0.6163997157361238	0.5502723486484926	8.997645	8.298995	3.319422655736651	3.1754405913250086	2.61428571428571	2	0.9928707778510525	higher_in_AC	0.4877359205931492	0.25942231006926403	0.003107271261022634
ENST00000389005	burden_contribution_log2TPM	ENSG00000074356.17	NCBP3	Amyloidogenic	7	3	4	3	4	3.777058945470049	3.4852607932274506	3.990827825052132	3.5844871562979463	0.29179815224259853	0.48334747563864466	0.5480185662071028	0.6285714285714286	0.29179815224259853	-0.7613965066238246	1.3449928111090217	0.58711073335093	13.281123333333333	11.086187499999998	3.777058945470049	3.4852607932274506	1.9	2	0.9928707778510525	higher_in_AC	0.48334747563864466	0.2312799799315314	0.003107271261022634
ENST00000368455	burden_contribution_log2TPM	ENSG00000025156.13	HSF2	Amyloidogenic	7	3	4	3	4	3.1230013812686406	2.754493940056759	2.673995045140359	2.822948648100427	0.3685074412118814	0.4782094038128298	0.5656956307080367	1.0	0.3685074412118817	-1.0214650026428624	1.7584798850666261	0.6033265339113575	8.729736666666666	6.4018525	3.1230013812686406	2.754493940056759	2.45714285714286	2	0.9928707778510525	higher_in_AC	0.4782094038128298	0.21944757427271644	0.003107271261022634
ENST00000216294	burden_contribution_log2TPM	ENSG00000023608.5	SNAPC1	Amyloidogenic	8	4	4	4	4	3.6056778837884207	4.152442377812698	3.8451974903487294	4.485429755252127	-0.5467644940242775	-0.4749552782587825	0.5272260183489167	0.4857142857142857	-0.5467644940242775	-2.389020781957296	1.2954917939087411	0.5607694174817339	14.25588	20.1225	3.6056778837884207	4.152442377812698	2.24285714285714	2	0.9928707778510525	higher_in_TOL	0.4749552782587825	0.2512156793871403	0.003107271261022634
ENST00000313835	burden_contribution_log2TPM	ENSG00000117262.19	GPR89A	Amyloidogenic	7	3	4	3	4	2.763915475546872	2.270625166513074	2.2591820803381872	2.3064400279518367	0.4932903090337981	0.4734649819573536	0.5744407121837705	0.6285714285714286	0.493290309033798	-1.404918206097201	2.3914988241647968	0.6105147686654544	7.471456666666666	4.6114875	2.763915475546872	2.270625166513074	4.11428571428571	2	0.9928707778510525	higher_in_AC	0.4734649819573536	0.21430382578571144	0.003107271261022634
ENST00000409716	burden_contribution_log2TPM	ENSG00000144034.16	TPRKB	Amyloidogenic	7	4	3	4	3	2.3791216766001573	2.92429810344899	1.9315053009417686	3.6018747626818994	-0.5451764268488328	-0.4697539181523774	0.5725377320717883	1.0	-0.5451764268488324	-2.6395539133239856	1.5492010596263208	0.6099197915519753	5.739995	8.17369	2.3791216766001573	2.92429810344899	2.77142857142857	2	0.9928707778510525	higher_in_TOL	0.4697539181523774	0.21472727380355106	0.003107271261022634
ENST00000505606	burden_contribution_log2TPM	ENSG00000172262.12	ZNF131	Amyloidogenic	7	4	3	4	3	2.573464896923072	2.8523697307649734	2.2753686239493516	2.8588344201357447	-0.27890483384190157	-0.46938641852292473	0.5516404807740293	0.4	-0.27890483384190046	-1.244833917086023	0.6870242494022222	0.5714447567949756	5.8109375	6.273926666666667	2.573464896923072	2.8523697307649734	2.28571428571429	2	0.9928707778510525	higher_in_TOL	0.46938641852292473	0.24302574773369748	0.003107271261022634
ENST00000638183	burden_contribution_log2TPM	ENSG00000197563.11	PIGN	Amyloidogenic	8	4	4	4	4	7.584628908005109	7.263616824454669	7.435258116353209	7.378818979280647	0.32101208355044	0.4689634752722398	0.5335190450758036	0.6857142857142857	0.32101208355044175	-0.7744184005071875	1.416442567608071	0.5657238014438544	204.24725	168.86022499999999	7.584628908005109	7.263616824454669	3.97142857142857	2	0.9928707778510525	higher_in_AC	0.4689634752722398	0.24739554899818772	0.003107271261022634
ENST00000328735	burden_contribution_log2TPM	ENSG00000182240.16	BACE2	Amyloidogenic	7	3	4	3	4	2.0975804768285276	2.434659713381051	2.510820173854175	2.4506083084110046	-0.3370792365525235	-0.4662826802194547	0.595008808753412	0.8571428571428571	-0.3370792365525232	-1.6896625833793577	1.0155041102743112	0.6252343648891141	3.7617333333333334	4.678537500000001	2.0975804768285276	2.434659713381051	2.74285714285714	2	0.9928707778510525	higher_in_TOL	0.4662826802194547	0.2039571597770394	0.003107271261022634
ENST00000642047	burden_contribution_log2TPM	ENSG00000170683.7	OR10A3	Amyloidogenic	6	3	3	3	3	2.218104074610989	1.8768722535453175	1.7839217620942887	1.7708163629434137	0.3412318210656713	0.46462729066851727	0.6200029137724188	1.0	0.3412318210656712	-1.098205967242981	1.780669609374323	0.6421983853055945	4.52572	2.7189533333333333	2.218104074610989	1.8768722535453175	3.32857142857143	2	0.9928707778510525	higher_in_AC	0.46462729066851727	0.19233079072490694	0.003107271261022634
ENST00000568065	burden_contribution_log2TPM	ENSG00000169180.12	XPO6	Amyloidogenic	8	4	4	4	4	6.336041237980879	5.8878642733541255	6.494239234742752	6.123628786239338	0.4481769646267537	0.4575940122085201	0.5492291620821769	1.0	0.4481769646267555	-1.1191935028941178	2.0155474321476285	0.5751821368874663	85.3091	74.16329999999999	6.336041237980879	5.8878642733541255	2.92857142857143	2	0.9928707778510525	higher_in_AC	0.4575940122085201	0.24019461005853157	0.003107271261022634
ENST00000641895	burden_contribution_log2TPM	ENSG00000204695.4	OR14J1	Amyloidogenic	8	4	4	4	4	4.513617047253879	4.176409682405351	4.651598001568704	4.340264297871011	0.33720736484852765	0.4555066040910226	0.5433746466317124	0.34285714285714286	0.3372073648485272	-0.8474829416618623	1.5218976713589167	0.5769267547426843	24.12245	18.626465	4.513617047253879	4.176409682405351	3.55714285714286	2	0.9928707778510525	higher_in_AC	0.4555066040910226	0.2388793203455758	0.003107271261022634
ENST00000286344	burden_contribution_log2TPM	ENSG00000155886.12	SLC24A2	Amyloidogenic	8	4	4	4	4	2.4763370577820325	2.1429199518377526	2.6923213671007233	2.1148929002477397	0.33341710594427987	0.4508808111338711	0.559710506564227	0.34285714285714286	0.3334171059442801	-0.8499747775995818	1.516808989488142	0.5808017703095352	5.441952499999999	3.5287175	2.4763370577820325	2.1429199518377526	3.68571428571429	2	0.9928707778510525	higher_in_AC	0.4508808111338711	0.2359720685571179	0.003107271261022634
ENST00000576634	burden_contribution_log2TPM	ENSG00000103351.13	CLUAP1	Amyloidogenic	7	3	4	3	4	3.6018557387588324	4.00719942628875	3.915769455025983	4.359244031785005	-0.4053436875299177	-0.446727829569627	0.578581241304691	0.6285714285714286	-0.4053436875299179	-1.9928660105228015	1.1821786354629658	0.6167655789193388	12.306276666666667	17.6426725	3.6018557387588324	4.00719942628875	2.38571428571429	2	0.9928707778510525	higher_in_TOL	0.446727829569627	0.2098798718288988	0.003107271261022634
ENST00000273853	burden_contribution_log2TPM	ENSG00000145241.11	CENPC	Amyloidogenic	8	4	4	4	4	2.4717073250012387	2.280195637939877	2.5405978655407817	2.338275562845963	0.1915116870613618	0.44609924924246946	0.5526776238760713	0.4857142857142857	0.19151168706136223	-0.49550336331341427	0.8785267374361387	0.5848200343227734	4.68479	4.0542525	2.4717073250012387	2.280195637939877	2.74285714285714	2	0.9928707778510525	higher_in_AC	0.44609924924246946	0.23297775806320073	0.003107271261022634
ENST00000410053	burden_contribution_log2TPM	ENSG00000163510.14	CWC22	Amyloidogenic	8	4	4	4	4	5.217035294301885	4.967686368446914	5.218757148803563	5.073348320167877	0.24934892585497082	0.4432969673521284	0.5603369414696773	0.6857142857142857	0.24934892585497304	-0.6508017314453564	1.1494995831553023	0.5871809690150371	37.16715	32.93	5.217035294301885	4.967686368446914	3.2	2	0.9928707778510525	higher_in_AC	0.4432969673521284	0.23122802868069744	0.003107271261022634
ENST00000546274	burden_contribution_log2TPM	ENSG00000159459.12	UBR1	Amyloidogenic	7	4	3	4	3	2.2250560689619228	2.363729971691814	2.2967621391869	2.388230874530648	-0.1386739027298911	-0.43859013560666454	0.580568564430719	0.6285714285714286	-0.13867390272989052	-0.6823891268281195	0.40504132136833837	0.617155057379034	3.7871625	4.19768	2.2250560689619228	2.363729971691814	3.01428571428572	2	0.9928707778510525	higher_in_TOL	0.43859013560666454	0.20960570775949694	0.003107271261022634
ENST00000541522	burden_contribution_log2TPM	ENSG00000112763.17	BTN2A1	Amyloidogenic	8	4	4	4	4	3.3975505672489694	2.875607545251642	3.1875440329574776	2.506337846015299	0.5219430219973273	0.43836744869738303	0.5589376529579614	0.4857142857142857	0.5219430219973282	-1.3834617977455472	2.427347841740204	0.5913447839094701	13.5612275	8.30433	3.3975505672489694	2.875607545251642	3.94285714285714	2	0.9928707778510525	higher_in_AC	0.43836744869738303	0.22815922962888674	0.003107271261022634
ENST00000474378	burden_contribution_log2TPM	ENSG00000090621.15	PABPC4	Amyloidogenic	9	4	5	4	5	5.9344835202036705	6.2242408818492105	5.747978901529468	6.518417112636069	-0.28975736164554	-0.438218461167611	0.5343050211312487	0.7301587301587302	-0.2897573616455381	-1.276248307820015	0.6967335845289387	0.564824036554602	65.324175	79.23156	5.9344835202036705	6.2242408818492105	1.84285714285714	2	0.9928707778510525	higher_in_TOL	0.438218461167611	0.24808682980167487	0.003107271261022634
ENST00000356805	burden_contribution_log2TPM	ENSG00000115306.17	SPTBN1	Amyloidogenic	7	4	3	4	3	2.803967901782783	3.153233347749756	3.1146676239385167	3.2398333508192074	-0.3492654459669726	-0.4371247620590169	0.5789234583088901	0.8571428571428571	-0.34926544596697306	-1.7022444168627915	1.0037135249288454	0.6128876074372209	7.0981625	8.324203333333333	2.803967901782783	3.153233347749756	2.78571428571429	2	0.9928707778510525	higher_in_TOL	0.4371247620590169	0.21261915997607295	0.003107271261022634
ENST00000328195	burden_contribution_log2TPM	ENSG00000147471.12	PLPBP	Amyloidogenic	7	3	4	3	4	3.7431583147020997	3.955936158605921	3.8661859555660096	3.971647230626713	-0.21277784390382148	-0.43515588220310114	0.6131484942882703	0.8571428571428571	-0.21277784390382148	-1.1186010674664701	0.6930453796588273	0.6452323840462949	13.068510000000002	14.94625	3.7431583147020997	3.955936158605921	2.3	2	0.9928707778510525	higher_in_TOL	0.43515588220310114	0.19028384360846035	0.003107271261022634
ENST00000391611	burden_contribution_log2TPM	ENSG00000126773.13	PCNX4	Amyloidogenic	6	3	3	3	3	1.8574253347216392	2.022348130406358	1.838588779142533	1.9857117186512463	-0.16492279568471901	-0.43441138089350767	0.6473389386906803	0.7	-0.16492279568471968	-0.909016422115164	0.5791708307457246	0.6639897347323356	2.624586666666667	3.2534266666666665	1.8574253347216392	2.022348130406358	2.92857142857143	2	0.9928707778510525	higher_in_TOL	0.43441138089350767	0.17783863476385478	0.003107271261022634
ENST00000397609	burden_contribution_log2TPM	ENSG00000171262.11	FAM98B	Amyloidogenic	8	4	4	4	4	3.399035513054532	3.719937859986817	3.6493934627358104	3.973818985774659	-0.3209023469322849	-0.4328521742734468	0.5630242954846023	0.4857142857142857	-0.32090234693228337	-1.5073149499131229	0.8655102560485561	0.5960193872936008	10.55781	13.26283	3.399035513054532	3.719937859986817	2.55714285714286	2	0.9928707778510525	higher_in_TOL	0.4328521742734468	0.2247396133173323	0.003107271261022634
ENST00000281772	burden_contribution_log2TPM	ENSG00000144445.17	KANSL1L	Amyloidogenic	7	3	4	3	4	3.3496275365330574	3.0462768630901635	3.449812256283443	3.447545337804665	0.3033506734428939	0.43177072668807953	0.5818462148806004	1.0	0.303350673442893	-0.8473523377459262	1.4540536846317123	0.6053727867232863	9.342653333333333	8.3815	3.3496275365330574	3.0462768630901635	2.35714285714286	2	0.9928707778510525	higher_in_AC	0.43177072668807953	0.21797710574737952	0.003107271261022634
ENST00000361354	burden_contribution_log2TPM	ENSG00000061676.16	NCKAP1	Amyloidogenic	6	3	3	3	3	1.6166655243910464	1.7370878487355934	1.7685400574544345	1.8237778878942614	-0.12042232434454703	-0.42955556099139525	0.6288283928204849	0.7	-0.12042232434454714	-0.6698819055572348	0.42903725686814054	0.6675189690986195	2.11458	2.3627366666666667	1.6166655243910464	1.7370878487355934	3.31428571428572	2	0.9928707778510525	higher_in_TOL	0.42955556099139525	0.17553638830375778	0.003107271261022634
ENST00000367545	burden_contribution_log2TPM	ENSG00000152818.20	UTRN	Amyloidogenic	7	3	4	3	4	4.898168568766937	5.310921541569101	5.376856430048036	5.630934686196848	-0.4127529728021644	-0.42627095225923917	0.5985239470920402	0.6285714285714286	-0.4127529728021654	-2.1221402832699847	1.2966343376656537	0.6360292305982342	32.354733333333336	45.563625	4.898168568766937	5.310921541569101	2.67142857142857	2	0.9928707778510525	higher_in_TOL	0.42627095225923917	0.19652292460976145	0.003107271261022634
ENST00000246548	burden_contribution_log2TPM	ENSG00000126261.13	UBA2	Amyloidogenic	6	3	3	3	3	3.8221917315274574	4.012492248653742	3.954782576976741	4.221080518290485	-0.1903005171262846	-0.4254722695311914	0.6314128493919857	0.4	-0.19030051712628548	-1.066931467053616	0.6863304328010452	0.6704924324926769	13.4737	15.751963333333334	3.8221917315274574	4.012492248653742	3.22857142857143	2	0.9928707778510525	higher_in_TOL	0.4254722695311914	0.17360611944581825	0.003107271261022634
ENST00000680827	burden_contribution_log2TPM	ENSG00000127022.16	CANX	Amyloidogenic	7	3	4	3	4	5.072410409571476	4.736808166344165	5.179188557556959	5.2656906963353265	0.3356022432273109	0.42006834015305505	0.5927151851621962	0.6285714285714286	0.3356022432273116	-0.9565682833266826	1.6277727697813058	0.6107231968029352	32.93443333333334	30.4586075	5.072410409571476	4.736808166344165	3.72857142857143	2	0.9928707778510525	higher_in_AC	0.42006834015305505	0.21415558409421534	0.003107271261022634
ENST00000613228	burden_contribution_log2TPM	ENSG00000132915.12	PDE6A	Amyloidogenic	7	3	4	3	4	3.1034451693867453	3.626583802086273	3.6505922524454126	3.8496921754997713	-0.5231386326995278	-0.4189197781577928	0.6314299879789174	0.6285714285714286	-0.5231386326995279	-2.860309722649777	1.8140324572507214	0.6608739902249255	10.48444	13.0164775	3.1034451693867453	3.626583802086273	3.05714285714286	2	0.9928707778510525	higher_in_TOL	0.4189197781577928	0.17988134016175605	0.003107271261022634
ENST00000339394	burden_contribution_log2TPM	ENSG00000162512.16	SDC3	Amyloidogenic	9	4	5	4	5	5.129746341306981	4.584297811536298	5.685431015030124	5.011924948479709	0.5454485297706828	0.4141125439691912	0.5650829511966559	0.5555555555555556	0.5454485297706836	-1.456163587797446	2.5470606473388133	0.5932728883311083	44.7326325	29.528429999999997	5.129746341306981	4.584297811536298	3.84285714285714	2	0.9928707778510525	higher_in_AC	0.4141125439691912	0.22674549780653397	0.003107271261022634
ENST00000641885	burden_contribution_log2TPM	ENSG00000165762.3	OR4K2	Amyloidogenic	8	4	4	4	4	1.879935990449967	1.6422500875038868	1.8636001521863759	1.801215039235868	0.23768590294608027	0.41407775680556347	0.5839165088227877	0.6857142857142857	0.2376859029460806	-0.6809089004084627	1.156280706300624	0.6120568649165063	3.0079225000000003	2.213295	1.879935990449967	1.6422500875038868	3.62857142857143	2	0.9928707778510525	higher_in_AC	0.41407775680556347	0.21320822659269895	0.003107271261022634
ENST00000641817	burden_contribution_log2TPM	ENSG00000197428.3	OR51D1	Amyloidogenic	7	3	4	3	4	1.5827307568824718	1.3539154904339408	1.1904062627142467	1.369029072425762	0.228815266448531	0.41256637587585565	0.6611898906672845	0.6285714285714286	0.228815266448531	-0.8540946213043508	1.3117251542014128	0.6787760565022836	2.3207	1.562415	1.5827307568824718	1.3539154904339408	3.51428571428571	2	0.9928707778510525	higher_in_AC	0.41256637587585565	0.16827348561236874	0.003107271261022634
ENST00000641276	burden_contribution_log2TPM	ENSG00000177201.3	OR2T12	Amyloidogenic	8	3	5	3	5	2.3432807009668033	2.054347948489917	2.1746429065297685	2.2992329332864982	0.2889327524768861	0.41043957809108506	0.6360663718951018	1.0	0.28893275247688605	-1.0047186399144217	1.5825841448681939	0.6615664596455629	4.73928	3.340968	2.3432807009668033	2.054347948489917	3.45714285714286	2	0.9928707778510525	higher_in_AC	0.41043957809108506	0.17942652092844374	0.003107271261022634
ENST00000676464	burden_contribution_log2TPM	ENSG00000072415.10	PALS1	Amyloidogenic	6	3	3	3	3	1.9182036889720455	1.6750426999097356	1.9418838042020041	1.430622486950878	0.24316098906230987	0.41043327565209975	0.6472124991361538	1.0	0.24316098906230943	-0.9180186941640578	1.4043406722886767	0.6814881406555714	3.0972100000000005	2.29331	1.9182036889720455	1.6750426999097356	2.52857142857143	2	0.9928707778510525	higher_in_AC	0.41043327565209975	0.16654169741207867	0.003107271261022634
ENST00000642046	burden_contribution_log2TPM	ENSG00000184698.5	OR51M1	Amyloidogenic	7	3	4	3	4	2.768732733757228	2.4819522185228506	2.7191987765662393	2.49603160693813	0.2867805152343772	0.40507885304096364	0.6050001171229573	0.4	0.2867805152343772	-0.8628888638748418	1.4364498943435962	0.6249087256467296	5.88136	5.5805925	2.768732733757228	2.4819522185228506	3.87142857142857	2	0.9928707778510525	higher_in_AC	0.40507885304096364	0.2041834112043007	0.003107271261022634
ENST00000571362	burden_contribution_log2TPM	ENSG00000040633.13	PHF23	Amyloidogenic	8	4	4	4	4	5.175812041723024	4.821394238482949	5.441840725410449	5.239822187622606	0.3544178032400751	0.4014096918288835	0.592022516321248	0.6857142857142857	0.35441780324007555	-1.058543073157844	1.767378679637995	0.6229848476418953	38.616675	31.403760000000002	5.175812041723024	4.821394238482949	2.44285714285714	2	0.9928707778510525	higher_in_AC	0.4014096918288835	0.20552251620686438	0.003107271261022634
ENST00000216373	burden_contribution_log2TPM	ENSG00000100485.12	SOS2	Amyloidogenic	8	4	4	4	4	3.3820582304959728	3.0197798197686123	3.29762683767016	3.4227659543078977	0.36227841072736044	0.4007588493560405	0.5975799219477401	1.0	0.3622784107273611	-1.084366003111676	1.8089228245663982	0.6235485674720125	10.147755	8.70162	3.3820582304959728	3.0197798197686123	3.0	2	0.9928707778510525	higher_in_AC	0.4007588493560405	0.20512971417640052	0.003107271261022634
ENST00000344113	burden_contribution_log2TPM	ENSG00000054654.20	SYNE2	Amyloidogenic	6	3	3	3	3	2.326177894910307	2.615811666101144	2.5344600819267282	2.970474529047067	-0.2896337711908368	-0.3949223321098104	0.6564999680414363	0.4	-0.28963377119083744	-1.7270601056497112	1.1477925632680364	0.6929002081904636	4.28948	5.779416666666666	2.326177894910307	2.615811666101144	3.8	2	0.9928707778510525	higher_in_TOL	0.3949223321098104	0.15932930817740645	0.003107271261022634
