Transcript_ID_clean	gene_name	gene_id	mean_TPM_AC	mean_TPM_TOL	mean_strict_burden_AC	mean_strict_burden_TOL	n_samples_AC	n_samples_TOL	Amyloid_Index_max	delta_mean_strict_burden_TOL_minus_AC	delta_mean_TPM_TOL_minus_AC
ENST00000368708	S100A2	ENSG00000196754.13	2.289210081100464		-0.3461043466389974		1	0	-0.1511894209694459		
ENST00000368719	S100A6	ENSG00000197956.10		1819.969970703125		1037.0170338977496	0	1	0.5697989805277445		
ENST00000368720	S100A6	ENSG00000197956.10		3.3458399772644043		1.9064562080542293	0	1	0.5697989805277445		
ENST00000368780	LCE2B	ENSG00000159455.9		1.0415699481964111		0.8793839902902738	0	1	0.844287022501965		
ENST00000368863	POGZ	ENSG00000143442.24		7.585480213165283		2.8217786502377797	0	1	0.3719973648260698		
ENST00000368892	VPS72	ENSG00000163159.15		41.82529830932617		-50.37773762812715	0	1	-1.204480055481014		
ENST00000368935	PRUNE1	ENSG00000143363.17		1.7690099477767944		-0.09303714338163985	0	1	-0.05259277569273389		
ENST00000369347	PDE4DIP	ENSG00000178104.22	1.4112899899482727		-0.641523239637757		2	0	-0.4545651455100808		
ENST00000369484	CMC4	ENSG00000182712.16	1.0834800004959106		-0.6410626339818806		1	0	-0.5916700203865923		
ENST00000369541	BCAS2	ENSG00000116752.6		8.375089645385742		-3.241326643861634	0	1	-0.3870199342460106		
ENST00000369883	BORCS7	ENSG00000166275.16	18.537599563598633		6.928623126977744		1	0	0.37376053480964916		
ENST00000370210	HAUS7	ENSG00000213397.12	1.691849946975708		-0.9505685371372938		1	0	-0.561851563039912		
ENST00000370826	RABGGTB	ENSG00000137955.16		6.12244987487793		0.7192084549196807	0	1	0.11747069712580054		
ENST00000372103	NXT2	ENSG00000101888.12	8.340620040893555		3.8119802961503924		1	0	0.45703799926869754		
ENST00000372107	NXT2	ENSG00000101888.12		2.5909299850463867		1.1841534566108771	0	1	0.45703799926869754		
ENST00000372297	AIF1L	ENSG00000126878.13		2.910360097885132		-2.3123432277261573	0	1	-0.7945213478587977		
ENST00000372298	AIF1L	ENSG00000126878.13		1.9611400365829468		-0.8101891417323841	0	1	-0.41312151433308264		
ENST00000372781	SEMG1	ENSG00000124233.12		1.2381399869918823		-0.43145636165467693	0	1	-0.3484713894936225		
ENST00000373501	ZBTB8OS	ENSG00000176261.16		3.509047508239746		-1.2436046652917725	0	4	-0.3543994951255606		
ENST00000374072	ROMO1	ENSG00000125995.16	10.920299530029297		-0.5274579196161542		1	0	-0.048300682427777616		
ENST00000374234	INIP	ENSG00000148153.14		1.626395046710968		0.9934377747697435	0	2	0.6108219382361969		
ENST00000374242	INIP	ENSG00000148153.14		27.926599502563477		8.04500171282126	0	1	0.2880766672678062		
ENST00000374624	ABITRAM	ENSG00000119328.12		4.292900085449219		0.4936527610717415	0	1	0.11499283730012191		
ENST00000375490	RBM7	ENSG00000076053.12	5.867730140686035		-4.6926382062818135		1	0	-0.7997365410082009		
ENST00000375918	APOM	ENSG00000204444.11		2.6446800231933594		-1.996383266981058	0	1	-0.7548676019303441		
ENST00000375943	CTRC	ENSG00000162438.12		7.7191002368927		7.418156899380359	0	2	1.0130810732420668		
ENST00000377673	FAM216A	ENSG00000204856.12		16.27750015258789		-6.841782240697217	0	1	-0.42032143612724654		
ENST00000378036	MINDY3	ENSG00000148481.14		2.257730007171631		-0.7900667256860302	0	1	-0.3499385325864475		
ENST00000378240	MEIG1	ENSG00000197889.10		1.906790018081665		-1.7224957426082557	0	1	-0.903348416067953		
ENST00000378665	UQCRQ	ENSG00000164405.11	17.925600051879883		-4.078797353793297		1	0	-0.22754035245618165		
ENST00000378815	RAB3IP	ENSG00000127328.22		6.118639945983887		-3.3531900688574483	0	1	-0.548028662980634		
ENST00000378985	RAP1B	ENSG00000127314.18		19.920900344848633		12.904088236816909	0	1	0.647766316453352		
ENST00000379103	LYRM9	ENSG00000232859.10		4.289159774780273		-2.7334821259269764	0	1	-0.6373001402278161		
ENST00000379358	ZSCAN2	ENSG00000176371.14	1.0733400583267212		-1.1564441996808696		1	0	-1.0774257335403128		
ENST00000379706	TSLP	ENSG00000145777.15	2.0613300800323486		-2.668200777290445		1	0	-1.294407335892839		
ENST00000380252	HBG2	ENSG00000196565.15		3.883510112762451		1.5947405929412715	0	1	0.41064412004501955		
ENST00000380692	MSL3	ENSG00000005302.19		13.266200065612793		5.935535101954372	0	1	0.4474178794679739		
ENST00000381715	FKBP1A	ENSG00000088832.18		3.2506399154663086		-0.6957615189443379	0	2	-0.21403832384939198		
ENST00000381766	SIRT2	ENSG00000068903.21		13.641799926757812		-2.5219249290175867	0	1	-0.18486746195939568		
ENST00000382119	NANOGNB	ENSG00000205857.2		2.5172998905181885		-0.802727243195083	0	1	-0.31888423235494634		
ENST00000389462	PTMS	ENSG00000159335.19		29.107200622558594		-54.51618125033856	0	1	-1.8729448412874015		
ENST00000391788	ZNF528	ENSG00000167555.14		1.4458400011062622		-0.0189659395617323	0	1	-0.013117592228200081		
ENST00000392218	FXYD5	ENSG00000089327.16		2.2601699829101562		1.2903665611800912	0	1	0.5709157147192253		
ENST00000392925	CASP2	ENSG00000106144.20		1.408370018005371		0.9042461481295716	0	1	0.6420515465177441		
ENST00000392951	TAGLN	ENSG00000149591.17	9.646610260009766		-1.4883706873113836		1	0	-0.1542895014097809		
ENST00000393067	POU2AF1	ENSG00000110777.12	26.537799835205078		-5.242165534568065		1	0	-0.19753580052306377		
ENST00000394115	SUOX	ENSG00000139531.13		1.0940899848937988		0.37640486169550313	0	1	0.3440346469600853		
ENST00000394638	SPACA3	ENSG00000141316.13	2.4558401107788086		0.506713605700534		1	0	0.2063300470891985		
ENST00000394847	ANXA7	ENSG00000138279.16		5.473740100860596		6.2291479265227325	0	1	1.138005789778614		
ENST00000394907	NRG4	ENSG00000169752.17		3.653779983520508		2.593569711174469	0	1	0.7098319337431752		
ENST00000394990	SMIM29	ENSG00000186577.14	7.535989999771118		-1.5551594520982042		3	0	-0.20636432003564725		
ENST00000396119	ARHGAP8	ENSG00000241484.10	2.9276599884033203		-0.033596643037023775		1	0	-0.011475595926474586		
ENST00000397097	ZNF678	ENSG00000181450.18		1.53357994556427		-1.1932166684264036	0	1	-0.7780596452618372		
ENST00000397230	RAD52	ENSG00000002016.18		3.878459930419922		1.5347148366961874	0	1	0.39570212512934827		
ENST00000397861	C17orf67	ENSG00000214226.9		2.556220054626465		0.11021480016401317	0	1	0.043116319334298714		
ENST00000398017	CHEK2	ENSG00000183765.24	16.3981990814209		-20.103373778464544		1	0	-1.2259500984618241		
ENST00000398215	CRYBB2	ENSG00000244752.3		2.0606698989868164		-0.24203814202981785	0	1	-0.11745604773904952		
ENST00000398536	KRTAP5-7	ENSG00000244411.4		1.360859990119934		0.9057139704100166	0	1	0.6655453000203165		
ENST00000400271	CELA3A	ENSG00000142789.20		3.7170300483703613		-0.05699395537133979	0	1	-0.015333197372544072		
ENST00000400824	AFDN	ENSG00000130396.22		4.955480098724365		-1.4712784973262407	0	1	-0.2968992848351819		
ENST00000400825	AFDN	ENSG00000130396.22		4.008150100708008		-1.1900168984122699	0	1	-0.2968992848351819		
ENST00000400911	VAMP1	ENSG00000139190.17		24.154699325561523		17.812519552627375	0	1	0.7374349526171669		
ENST00000402247	CAMKMT	ENSG00000143919.16	1.334820032119751		0.11700108562316557		1	0	0.08765307892282892		
ENST00000402550	CGREF1	ENSG00000138028.17	1.2569199800491333		0.5479188329115345		1	0	0.4359218101458744		
ENST00000403304	CENPI	ENSG00000102384.14		3.079780101776123		-1.529480278492505	0	1	-0.4966199624481134		
ENST00000404742	ESR1	ENSG00000091831.25		2.160550117492676		-0.32282168963797836	0	1	-0.14941643196530605		
ENST00000405233	ACP1	ENSG00000143727.16		1.345829963684082		0.7202690763330081	0	1	0.5351857929818561		
ENST00000405808	FBXO11	ENSG00000138081.22		12.486599922180176		2.811513314471986	0	1	0.22516244069595306		
ENST00000406525	LARP4B	ENSG00000107929.16	3.907140016555786		-5.072422654335807		1	0	-1.2982444020030894		
ENST00000406697	C1S	ENSG00000182326.17		2.6760199069976807		-0.18085542201764615	0	1	-0.06758373566082851		
ENST00000406969	MED15	ENSG00000099917.17	1.5657199621200562		-0.3351224508951462		1	0	-0.21403728572341577		
ENST00000407552	SIRT2	ENSG00000068903.21		40.2234001159668		-7.435997890816044	0	1	-0.18486746195939568		
ENST00000407614	SERHL2	ENSG00000183569.18	4.128660202026367		3.2303039128720767		1	0	0.782409729743956		
ENST00000407930	LBH	ENSG00000213626.13	1.5911799669265747		-2.6414637380979364		1	0	-1.6600659843650654		
ENST00000408915	DMKN	ENSG00000161249.21		6.357800006866455		-1.9268753850046094	0	1	-0.30307266395979343		
ENST00000408937	FOXP2	ENSG00000128573.28	1.0012099742889404		0.19046157947122186		1	0	0.1902314043629936		
ENST00000409003	SAMD12	ENSG00000177570.15	2.0015599727630615		-1.11991114752392		1	0	-0.5595191564397315		
ENST00000409131	MORN2	ENSG00000188010.16	4.3991498947143555		-3.878970540911415		1	0	-0.8817545738943918		
ENST00000409292	LSM5	ENSG00000106355.10		4.816970109939575		-1.294005166288752	0	2	-0.2686346680081401		
ENST00000409534	IPO11	ENSG00000086200.17		1.924280047416687		-2.113618712094124	0	1	-1.0983945475772203		
ENST00000409576	RAB17	ENSG00000124839.13		4.813240051269531		-2.1935469878108167	0	1	-0.455731890461655		
ENST00000409607	LLCFC1	ENSG00000165131.8	1.504729986190796		0.7394815501836356		1	0	0.4914380367042617		
ENST00000409747	CBX3	ENSG00000122565.19		1.6017600297927856		-0.7715754539309668	0	1	-0.481704774485341		
ENST00000409909	LSM5	ENSG00000106355.10		9.229896704355875		-2.479470236924067	0	3	-0.2686346680081401		
ENST00000409952	LSM5	ENSG00000106355.10		5.0896501541137695		-1.3672564794279316	0	1	-0.2686346680081401		
ENST00000409973	MCFD2	ENSG00000180398.13	1.6139800548553467		-1.260926081098805		1	0	-0.7812525794885463		
ENST00000410002	NUP42	ENSG00000136243.18		6.180109977722168		-5.655390598550012	0	2	-0.9150954625300125		
ENST00000411552	NOD1	ENSG00000106100.11		2.753730058670044		-1.5380924035749932	0	1	-0.558548721481378		
ENST00000411731	ERBB3	ENSG00000065361.17	1.8329800367355347		1.4316247480158628		1	0	0.7810367376207382		
ENST00000412227	CROT	ENSG00000005469.12		1.1347299814224243		0.6259361801208391	0	1	0.5516168519106245		
ENST00000412332	FARP2	ENSG00000006607.14	3.9769699573516846		-2.068356655825808		1	0	-0.5200835505438802		
ENST00000412373	TPRG1	ENSG00000188001.10		2.7413699626922607		-3.0715354455946726	0	1	-1.1204381339971206		
ENST00000412521	POR	ENSG00000127948.17		2.9849748611450195		0.11180430951776628	0	2	0.03745569551459431		
ENST00000412903	TRIM5	ENSG00000132256.20		1.4909199476242065		-0.46199653440014393	0	1	-0.3098734678118294		
ENST00000413014	TMEM91	ENSG00000142046.15		2.840519905090332		-2.22019445405293	0	1	-0.7816155240011687		
ENST00000413084	TBL1XR1	ENSG00000177565.19	2.880079984664917		-1.48620490648547		1	0	-0.5160290389151754		
ENST00000413118	NR2C2	ENSG00000177463.16	6.970670223236084		2.0214852416196445		1	0	0.2899986912135379		
ENST00000413297	RALY	ENSG00000125970.12		1.1241099834442139		-0.564011507177588	0	1	-0.5017405018052472		
ENST00000413456	SNRPG	ENSG00000143977.14	36.40817435582479		35.44915819484415		3	0	0.9736593175035922		
ENST00000413644	CD164	ENSG00000135535.17	33.665199279785156		21.31071413596414		1	0	0.6330190996005932		
ENST00000414023	RRAS2	ENSG00000133818.14	2.7076266209284463		0.5172763700153236		3	0	0.19104420307329867		
ENST00000414185	NFYC	ENSG00000066136.21	18.02090072631836		5.593848389521879		1	0	0.31040892319840735		
ENST00000414468	ZNF805	ENSG00000204524.7		6.960010051727295		-4.381185247983786	0	1	-0.6294797299748854		
ENST00000414487	SNRPE	ENSG00000182004.13		12.237500190734863		7.705150578356041	0	1	0.6296343581828656		
ENST00000414501	CLEC1A	ENSG00000150048.10		44.919700622558594		34.96285920157247	0	1	0.7783413227828635		
ENST00000414701	MOGS	ENSG00000115275.15	9.55685043334961		0.5503003197778467		1	0	0.057581765416932475		
ENST00000415140	LTBP1	ENSG00000049323.16	1.0525100231170654		-1.3659649240462264		1	0	-1.2978165471534868		
ENST00000415296	PITPNB	ENSG00000180957.19	1.351699948310852		-0.5946511683534749		1	0	-0.4399283798868077		
ENST00000415372	PITHD1	ENSG00000057757.10		1.0581799745559692		-1.3506824992108268	0	1	-1.2764203932110856		
ENST00000417187	B3GALNT1	ENSG00000169255.15	2.580749988555908		0.9489419142404321		1	0	0.3677000555840067		
ENST00000417376	FASTKD1	ENSG00000138399.18		2.4069299697875977		2.0779802108235836	0	1	0.8633322269060273		
ENST00000417424	SGSM3	ENSG00000100359.21	1.0610100030899048		0.641375907439907		1	0	0.6044956273475962		
ENST00000417456	ENSG00000284773	ENSG00000284773.1		15.39465045928955		16.845531086978966	0	2	1.0942457661852214		
ENST00000417523	TRRAP	ENSG00000196367.15		6.270870208740234		-0.07102831908430074	0	1	-0.01132670853007014		
ENST00000417608	ABCB4	ENSG00000005471.19		1.8124699592590332		-0.9757633361473989	0	1	-0.5383611083663459		
ENST00000417905	RBM5	ENSG00000003756.17		8.01360034942627		-11.511637810553175	0	1	-1.4365125921680566		
ENST00000418341	POR	ENSG00000127948.17	2.82627010345459		0.7630262075923725		1	0	0.26997639279406266		
ENST00000418976	SWI5	ENSG00000175854.15		4.419703364372253		-0.36707955735931624	0	3	-0.0830552476255279		
ENST00000419343	PDCD5	ENSG00000105185.12		2.1100399494171143		0.9117531446957393	0	1	0.4321023139621625		
ENST00000419612	NOL4L	ENSG00000197183.15		4.071599960327148		2.3554510985710815	0	1	0.5785074961985763		
ENST00000419740	ZHX3	ENSG00000174306.22		2.4510350227355957		-1.9647511762095962	0	2	-0.8016006127961163		
ENST00000419799	NOD1	ENSG00000106100.11	24.240100860595703		-13.53927734426538		1	0	-0.558548721481378		
ENST00000419850	TRIM5	ENSG00000132256.20		4.686540126800537		2.1756815055470615	0	1	0.46424045173648854		
ENST00000419958	RPA2	ENSG00000117748.10	12.956500053405762		-4.404020104694112		1	0	-0.339908160887667		
ENST00000420101	SEMA4D	ENSG00000187764.12	2.0359699726104736		-1.477746159132198		1	0	-0.7258192306429088		
ENST00000420296	NDUFA3	ENSG00000170906.16		17.555099487304688		10.778259137369808	0	1	0.6139674198465418		
ENST00000420591	SNED1	ENSG00000162804.15	2.858989953994751		-2.5153854089528815		1	0	-0.879816106187514		
ENST00000420786	SEPTIN2	ENSG00000168385.18	5.084790229797363		-2.775677967092702		1	0	-0.5458785597146093		
ENST00000421177	NSG1	ENSG00000168824.15	1.3014800548553467		0.7915706739778353		1	0	0.6082080712837468		
ENST00000421278	UBAP2	ENSG00000137073.24		2.6621899604797363		-0.18765085780253932	0	1	-0.07048740344912274		
ENST00000421433	GIGYF2	ENSG00000204120.16	10.168299674987793		-4.232603387972245		1	0	-0.4162547843061407		
ENST00000421708	MIDEAS	ENSG00000156030.14		3.550800085067749		-4.299880742090194	0	1	-1.2109610901983947		
ENST00000421915	AGBL5	ENSG00000084693.16	2.4619100093841553		-2.4596003565662876		1	0	-0.9990618451490656		
ENST00000422266	MDC1	ENSG00000137337.16		1.6598199605941772		-0.9309986599481569	0	1	-0.5609034003994511		
ENST00000422622	SSPN	ENSG00000123096.12		2.4063498973846436		3.6824517844119122	0	1	1.530306040868873		
ENST00000422786	EIF2AK1	ENSG00000086232.13	1.5565199851989746		0.3288871386168381		1	0	0.21129644446858514		
ENST00000423313	KIAA0040	ENSG00000235750.10		10.21684455871582		0.44657463581743473	0	2	0.04370964374088175		
ENST00000423557	IL10	ENSG00000136634.7		8.070610046386719		5.950238984887763	0	1	0.7372725172803679		
ENST00000424110	PUM2	ENSG00000055917.17		3.6830101013183594		-5.285324429079379	0	1	-1.4350556429881798		
ENST00000424163	FBXO11	ENSG00000138081.22		2.1124000549316406		-0.5272586422119462	0	1	-0.24960169877907373		
ENST00000424216	GZF1	ENSG00000125812.16		1.0781300067901611		0.0033517535117863176	0	1	0.0031088583850525154		
ENST00000424431	C9orf57	ENSG00000204669.11	1.575160026550293		0.4320670236136445		1	0	0.2743003988997236		
ENST00000424527	PCCA	ENSG00000175198.17		6.855530023574829		1.0902987667805069	0	2	0.15903931031316065		
ENST00000425186	CLYBL	ENSG00000125246.16		2.877419948577881		-0.9288739370296812	0	1	-0.32281486666162945		
ENST00000425488	FLACC1	ENSG00000155749.13	14.162099838256836		-6.8057012656233935		1	0	-0.4805573568432832		
ENST00000426198	URGCP	ENSG00000106608.17		1.8582199811935425		-0.6908801257176821	0	1	-0.3717967370439784		
ENST00000426638	BROX	ENSG00000162819.12		1.1037700176239014		-0.2318460499409514	0	1	-0.21004923692351157		
ENST00000427455	HERPUD2	ENSG00000122557.11		47.8765983581543		8.215141265192473	0	1	0.17158991129104056		
ENST00000427512	ZNF772	ENSG00000197128.13		3.2896299362182617		-1.8586043055826393	0	1	-0.5649888715808804		
ENST00000427594	NCKAP5	ENSG00000176771.18	1.3420599699020386		-0.8488010488866647		1	0	-0.6324613414619777		
ENST00000427665	GOLPH3L	ENSG00000143457.11		15.464300155639648		-1.272988020064231	0	1	-0.08231785514069882		
ENST00000427759	ATG7	ENSG00000197548.13	1.731029987335205		-0.19382361483475516		1	0	-0.11197010811645877		
ENST00000428068	ADGRA2	ENSG00000020181.18		2.2022500038146973		1.2779910654170847	0	1	0.5803115283021328		
ENST00000428104	PDE6D	ENSG00000156973.14		2.744349956512451		-0.7089177958193257	0	1	-0.25831902164555787		
ENST00000428236	EOLA1	ENSG00000197620.11	4.361340045928955		1.726273873845342		1	0	0.39581272170160486		
ENST00000428241	OSBPL10	ENSG00000144645.16		5.5234198570251465		2.197097130066124	0	1	0.39777840304348266		
ENST00000428519	RBMS1	ENSG00000153250.21		3.2544251084327698		-0.9155970320101631	0	2	-0.28133910030305975		
ENST00000428883	GIGYF2	ENSG00000204120.16		5.294654905796051		-0.7834381848758919	0	4	-0.14796775216044075		
ENST00000429187	GIGYF2	ENSG00000204120.16	7.0815300941467285		-1.5501555830810754		1	0	-0.21890122084807118		
ENST00000429375	POU2F1	ENSG00000143190.23		16.85540008544922		5.4523350206791665	0	1	0.323477045518843		
ENST00000429790	RAD18	ENSG00000070950.10	4.645639896392822		-9.367360995218677		1	0	-2.0163769048246953		
ENST00000430158	USP40	ENSG00000085982.16		1.3851200342178345		0.25688171565874607	0	1	0.18545808977761627		
ENST00000430720	GIGYF2	ENSG00000204120.16		2.4711201190948486		-0.47348802507589666	0	1	-0.19160866419125408		
ENST00000431392	TTC32	ENSG00000183891.6		1.0989099740982056		-0.37523442827099157	0	1	-0.3414605719444114		
ENST00000431396	MATCAP2	ENSG00000164542.13		1.4536900520324707		0.5076029164982497	0	1	0.34918235547429577		
ENST00000431610	FTO	ENSG00000140718.22		2.846019983291626		1.5249768206202101	0	1	0.5358278682416225		
ENST00000431630	BBX	ENSG00000114439.19	2.937839984893799		-1.9788065567513768		1	0	-0.6735583173100932		
ENST00000431651	COA1	ENSG00000106603.20		3.670069932937622		0.9140345891569246	0	1	0.24905100062366028		
ENST00000431787	CARF	ENSG00000138380.18		2.8866500854492188		-1.2392934277668963	0	2	-0.42931889598043826		
ENST00000431894	NRP1	ENSG00000099250.18	4.386439800262451		-2.2682972071449066		1	0	-0.5171157727980649		
ENST00000431901	TRPM2	ENSG00000142185.18		1.0023000240325928		-0.1826294193278813	0	1	-0.18221033118716412		
ENST00000431917	ATG16L1	ENSG00000085978.22		2.100600004196167		0.3012178215281021	0	1	0.14339608727334485		
ENST00000432115	ZNF35	ENSG00000169981.11		5.418690204620361		-4.577442872873733	0	1	-0.8447507977058144		
ENST00000432205	SPSB2	ENSG00000111671.10	2.2969300746917725		-2.3178135269347355		1	0	-1.0090918972558471		
ENST00000432317	ZKSCAN1	ENSG00000106261.17	2.3697500228881836		-0.9350967435277009		1	0	-0.39459720835366074		
ENST00000432514	UTS2B	ENSG00000188958.10		2.192379951477051		2.503144749881238	0	1	1.1417476921346679		
ENST00000432635	LTBP1	ENSG00000049323.16	3.374190092086792		-1.6763885536577765		1	0	-0.4968269445130763		
ENST00000432753	POR	ENSG00000127948.17	3.1312100887298584		-0.824831642591064		1	0	-0.2634226446701467		
ENST00000433727	BET1	ENSG00000105829.13	5.428889811038971		-2.7896267949787186		2	0	-0.5138484832214425		
ENST00000434700	FAM177B	ENSG00000197520.11		2.3917999267578125		-1.640710578020856	0	1	-0.6859731701074636		
ENST00000434954	CCDC14	ENSG00000175455.16		1.595900058746338		0.048575170463925905	0	1	0.030437476455815293		
ENST00000435208	ARFGAP3	ENSG00000242247.11	4.554910182952881		0.18328918793918986		1	0	0.04023991266066331		
ENST00000435454	NR2C2	ENSG00000177463.16		2.7676899433135986		-0.32932260735865526	0	1	-0.11898825883811823		
ENST00000435550	ZNF561	ENSG00000171469.11		15.060050010681152		-9.070922074119931	0	2	-0.6023168626722019		
ENST00000436760	KPNA3	ENSG00000102753.10		2.3519699573516846		-1.6068433553369317	0	1	-0.683190425249409		
ENST00000437222	ZNF217	ENSG00000171940.14		1.3329700231552124		-0.044070393515136516	0	1	-0.03306180390375134		
ENST00000437402	KLHL24	ENSG00000114796.16		4.239369869232178		0.12308519926859636	0	1	0.0290338430156577		
ENST00000437550	HCST	ENSG00000126264.10		113.56700134277344		-33.722685777387724	0	1	-0.2969408840478607		
ENST00000438062	GPR85	ENSG00000164604.14	10.372300148010254		16.080980437598203		1	0	1.5503774676905258		
ENST00000438565	DNAH7	ENSG00000118997.14	3.150909900665283		0.1785466534498675		1	0	0.05666510915217511		
ENST00000438691	CCNT2	ENSG00000082258.13		3.7686901092529297		2.395768131091485	0	1	0.6357031386606632		
ENST00000438912	RBM6	ENSG00000004534.15	16.37809944152832		-21.173718275826232		1	0	-1.2928067967482317		
ENST00000438970	ZNF816	ENSG00000180257.14		5.611199855804443		-1.8430007844260838	0	1	-0.3284503906093475		
ENST00000439036	MAP2K5	ENSG00000137764.20	12.595199584960938		-5.196918148692359		1	0	-0.4126110200665372		
ENST00000439657	LENG8	ENSG00000167615.18		1.3439099788665771		-1.1934278698802963	0	1	-0.8880266451230654		
ENST00000439674	PHF19	ENSG00000119403.15		8.926739692687988		5.222743773457612	0	1	0.5850673317757469		
ENST00000439903	CYP2F1	ENSG00000197446.9		1.6031999588012695		0.878026468566583	0	1	0.5476712145271593		
ENST00000439965	RRP12	ENSG00000052749.15		3.2424699664115906		-6.4975293932096765	0	2	-2.003882676020721		
ENST00000439975	GHRL	ENSG00000157017.16		2.504149913787842		-0.11442213088436713	0	1	-0.04569300354358149		
ENST00000439991	CLEC5A	ENSG00000258227.7	2.068160057067871		0.2093797439314642		1	0	0.10123962273418616		
ENST00000440380	SUN1	ENSG00000164828.18	3.1791200637817383		-2.407568572399741		1	0	-0.7573065892754631		
ENST00000440685	S100A13	ENSG00000189171.16		7.032070159912109		-0.09581698612156392	0	1	-0.013625715321754056		
ENST00000440822	TM4SF19	ENSG00000145107.16		1.9511300325393677		-0.8622370201685097	0	1	-0.4419167383971434		
ENST00000441089	PTPN4	ENSG00000088179.9	17.317749738693237		8.221872950829757		2	0	0.4747656638356158		
ENST00000441133	SOX5	ENSG00000134532.20	8.025969743728638		-9.892439441495101		2	0	-1.2325537919233862		
ENST00000441303	DCN	ENSG00000011465.18		1.835279941558838		0.9031781550817498	0	1	0.4921201036581996		
ENST00000441393	POMZP3	ENSG00000146707.15		3.5719650983810425		0.5138755700988218	0	2	0.14386354735989185		
ENST00000441447	ZMYM4	ENSG00000146463.12	1.6597100496292114		-2.801645403617679		1	0	-1.688033041821722		
ENST00000441689	HNRNPLL	ENSG00000143889.16	5.772220134735107		0.4274140954402575		1	0	0.07404674206173045		
ENST00000441739	CTTNBP2NL	ENSG00000143079.15		2.2066166003545127		-0.07408902014752912	0	3	-0.033575846450002264		
ENST00000443019	PLCXD1	ENSG00000182378.15		3.4546101093292236		-0.7743301058313226	0	1	-0.22414399348286312		
ENST00000443095	BPGM	ENSG00000172331.12		4.240330219268799		1.6632253937263322	0	1	0.3922395916639573		
ENST00000443551	C2orf88	ENSG00000187699.10	55.16170120239258		-50.2037078221154		1	0	-0.9101189181587073		
ENST00000443607	NFKBIE	ENSG00000146232.17	21.44120454788208		-4.879715077407552		2	0	-0.22758586470784642		
ENST00000443822	SPMIP4	ENSG00000153790.12		1.4241000413894653		-0.10564689760820001	0	1	-0.0741850253056116		
ENST00000443879	ZDHHC3	ENSG00000163812.16		4.8256402015686035		-0.9653957648662226	0	1	-0.20005547959261755		
ENST00000443887	CLYBL	ENSG00000125246.16		1.9932700395584106		0.8681391267789259	0	1	0.4355351304890197		
ENST00000443900	SMYD5	ENSG00000135632.12	5.755109786987305		1.8959654458917454		1	0	0.32944036101251317		
ENST00000444113	EIF4E2	ENSG00000135930.15		4.483880043029785		-0.8552319913422359	0	1	-0.19073480626933775		
ENST00000444121	TRMT11	ENSG00000066651.20		3.049609899520874		-0.5086470586017222	0	1	-0.166790860261057		
ENST00000444533	SSBP3	ENSG00000157216.17		1.257515013217926		-1.932884354842538	0	2	-1.5370666230825916		
ENST00000444639	KIAA0040	ENSG00000235750.10		5.319699764251709		0.18909820287136567	0	1	0.03554678106875549		
ENST00000445120	CARF	ENSG00000138380.18	7.6961798667907715		-5.640294948836607		1	0	-0.7328694295691601		
ENST00000446191	MRS2	ENSG00000124532.15		4.235799789428711		-0.0633486096729139	0	1	-0.014955525006402116		
ENST00000446678	HYCC2	ENSG00000155744.10		6.79941987991333		3.2111143851391537	0	1	0.4722629932923167		
ENST00000446796	DMTF1	ENSG00000135164.19		3.5838000774383545		-4.469073827960224	0	1	-1.2470209641701469		
ENST00000446808	LSP1	ENSG00000130592.17		2.658424973487854		-5.589239692096594	0	2	-2.1024628296218233		
ENST00000447136	SNX8	ENSG00000106266.11		3.346709966659546		-0.6636906954951356	0	1	-0.19831138703590312		
ENST00000447539	CARF	ENSG00000138380.18		9.246060371398926		-3.77798286929403	0	1	-0.4086046075343138		
ENST00000448068	SENP5	ENSG00000119231.11	2.20947003364563		1.9384095746216505		1	0	0.8773187891683106		
ENST00000448087	GTF3C3	ENSG00000119041.11	1.88687002658844		0.033471719567108094		1	0	0.017739282036095892		
ENST00000448225	EIF4E3	ENSG00000163412.13	2.514050006866455		0.19878259756621597		1	0	0.07906867286780075		
ENST00000448954	ZNF528	ENSG00000167555.14	12.994000434875488		1.6596492660336		1	0	0.1277242735485181		
ENST00000449027	PDSS2	ENSG00000164494.12	15.037199974060059		2.8391025166930626		1	0	0.18880526438370573		
ENST00000449050	RBSN	ENSG00000131381.13	1.0779199600219727		0.17413914446052411		1	0	0.16155108998721426		
ENST00000449189	PKN2	ENSG00000065243.20	1.8447200059890747		-0.6241645059732768		2	0	-0.3383518929414014		
ENST00000450350	SWT1	ENSG00000116668.13		2.883359909057617		-5.944914421509245	0	1	-2.061801026931893		
ENST00000450374	PTBP3	ENSG00000119314.17	4.490260124206543		0.16756453829566423		1	0	0.037317334332668296		
ENST00000451238	TFPI2	ENSG00000105825.14		10.624099731445312		2.7195873556282533	0	1	0.2559828526062112		
ENST00000451389	TMEM138	ENSG00000149483.13		1.5845999717712402		-1.124725336907139	0	1	-0.7097850289937461		
ENST00000451928	PDZK1	ENSG00000174827.14		1.447409987449646		-0.5735570169875919	0	1	-0.3962643770326653		
ENST00000452119	RAE1	ENSG00000101146.13		3.3302299976348877		-2.891762092747839	0	1	-0.8683370502342342		
ENST00000452474	CREB1	ENSG00000118260.15		3.253345012664795		-0.9768217548915497	0	2	-0.3002515107032687		
