Transcript_ID_clean	mean_strict_contribution_AC	mean_strict_contribution_TOL	mean_TPM_AC	mean_TPM_TOL	Amyloid_Index_max	gene_name	gene_id	biotype	delta_strict_contribution_AC_minus_TOL	delta_TPM_AC_minus_TOL	log2FC_AC_minus_TOL	FDR	baseMean_counts
ENST00000628452		-8.057045167330527		9.39778	-0.8573349034160233	METTL14	ENSG00000145388.15				-0.9558883229891459	0.8528360023375039	167.34814
ENST00000628569	-1.0912543318240993		2.55506		-0.42709539906668514	RAB5B	ENSG00000111540.16						
ENST00000628651		-1.0389907788413062		2.25065	-0.4616403312804048	PLAGL1	ENSG00000118495.21						
ENST00000629042		-20.825752611385393		4.52965	-4.597651394642916	ANP32E	ENSG00000143401.15				1.256266515981406	0.8528360023375039	117.48658
ENST00000629104	-171.60353338075782	-265.1688471712952	342.68225	521.62067	-0.5007657581105187	CHD2	ENSG00000173575.24		93.5653137905374	-178.93842	-1.2922294119993847	0.8441799177490186	665.3345
ENST00000629346	-8.36741188878061	-0.9014008846395629	10.3322	1.36233	-0.5715160138006757	CHD2	ENSG00000173575.24		-7.4660110041410475	8.96987	0.7183440208435059	0.8441799177490186	15.1449795
ENST00000629457	-6.4097795696471325	-12.046704757327893	9.5966	18.036097	-0.6679219568323684	SPDL1	ENSG00000040275.17		5.6369251876807605	-8.439497			
ENST00000629504	-24.001182210573116	-32.613425840423574	15.7	22.3516	-1.3441671798214556	GABARAPL1	ENSG00000139112.11		8.612243629850457	-6.651601			
ENST00000629543		1.876899123576717		16.3953	0.11447787681275248	LUC7L	ENSG00000007392.17						
ENST00000629983	-7.998429014343261	-10.895460583134062	55.094574	75.04983	-0.14517634745718114	CAPNS1	ENSG00000126247.11		2.8970315687908013	-19.955254	-1.1327007929484054	0.8441799177490186	139.45782
ENST00000630572	-6.717780412924772		4.09861		-1.6390387319049906	ZEB2	ENSG00000169554.23						
ENST00000630695	-0.7776414954466794	-1.6455228712848815	2.49195	5.2730737	-0.3120614365838093	UBE2A	ENSG00000077721.17		0.8678813758382021	-2.7811236	-0.3166755636533103	0.92249407482576	31.091175
ENST00000632573	-51.71712746025887	-31.679181691690502	53.9818	33.066402	-0.9580474659791444	DOCK11	ENSG00000147251.16		-20.03794576856837	20.915398	-0.3297880768775938	0.9176747393184456	96.59123
ENST00000632983	2.1547270498587623	0.6422305494756193	5.27363	1.57184	0.4085851803812185	CEACAM21	ENSG00000007129.18		1.512496500383143	3.70179			
ENST00000633200	-0.4097504643177844	-0.4793819419991235	1.63473	1.91253	-0.25065329991761026	CELF2	ENSG00000048740.19		0.0696314776813391	-0.27779996	0.6884117662906646	0.8528360023375039	37.279575
ENST00000633367	-41.16439530847271		58.1729		-0.7076214954417901	TMBIM4	ENSG00000155957.19						
ENST00000633705	39.18844646921074		81.9374		0.47827299960756725	TRBC1	ENSG00000211751.9				-0.19249981244405046	0.8803792662071104	344.09177
ENST00000634178		-0.08932936330130094		2.07781	-0.042992073958753915	TRAPPC9	ENSG00000167632.18						
ENST00000634336	-5.839944383528505	-3.9265031440742404	47.02029	31.614225	-0.12420051720190653	QARS1	ENSG00000172053.18		-1.9134412394542646	15.406065	-0.004214032491048236	0.9997057215393325	73.30751
ENST00000634386	-1.472769607048622	-1.6618536831861386	1.18641	1.40887	-1.1795649738404712	CD55	ENSG00000196352.18		0.18908407613751654	-0.22246003			
ENST00000634509	-6.448962753415451	-11.349656861058785	22.088167	38.8734	-0.29196460183442013	PROCR	ENSG00000101000.6		4.900694107643334	-16.785234	-0.3900652070840198	0.9096447550354642	24.37784
ENST00000634589	-3.4349044649345513		2.59148		-1.3254605255638712	USP24	ENSG00000162402.15						
ENST00000634671	1.4646464700556974	1.8425388564869154	6.480465	8.152485	0.22600947484686662	WDR45	ENSG00000196998.19		-0.37789238643121803	-1.67202	-0.11088772018750515	0.9541190466913838	26.294525
ENST00000634690	-10.205756841262405	-1.3434192715456863	13.7296	1.807275	-0.7433397095635738	EP300	ENSG00000100393.16		-8.862337569716718	11.922325			
ENST00000634721	3.5330176512934384	4.812981187711902	7.5325227	10.261453	0.46903507681851886	METTL15	ENSG00000169519.21		-1.2799635364184634	-2.72893	-0.5814454317092896	0.8694242681940688	19.998505
ENST00000634737	1.7621853028565375		2.14547		0.8213516766725775	SYPL1	ENSG00000008282.10						
ENST00000634739	-233.04822899401773	-146.44140439317036	217.278	198.7027	-0.4957073701327605	PPP1R12A	ENSG00000058272.19		-86.60682460084737	18.575302	-0.4358582178751629	0.8694242681940688	354.5072
ENST00000634762	0.09608546180298802		9.20609		0.010437163017100393	METTL15	ENSG00000169519.21						
ENST00000634926	-2.7897134716164818		4.88836		-0.5706849450953329	SMARCB1	ENSG00000099956.20						
ENST00000635175	-125.96999194565421	-156.63088284878702	160.60449	199.69537	-0.7843490816837189	SEPTIN7	ENSG00000122545.22		30.66089090313281	-39.09088	0.14245158831278548	0.8873360826848355	1103.2129
ENST00000635494		0.15860362627649122		1.58871	0.09983170699715087	QARS1	ENSG00000172053.18						
ENST00000635614	-0.8731905000291706	-2.4587255525606952	2.4886675	6.01999	-0.3508666761423506	CD55	ENSG00000196352.18		1.5855350525315246	-3.5313225	-0.3323992053667706	0.9113100242582082	12.699488
ENST00000635628	-2.0934076956183505	-2.639302434423329	4.584115	5.7795076	-0.4566656240291418	SLC35A2	ENSG00000102100.16		0.5458947388049786	-1.1953926	-0.6959166844685876	0.8441799177490186	71.09091
ENST00000635838	-3.746969457409097	-2.4510663905809102	9.54554	6.24418	-0.3925361394288075	ENSG00000283208	ENSG00000283208.2		-1.2959030668281866	3.3013597			
ENST00000636102		-0.4986797950193308		1.04656	-0.47649420161667894	ARHGEF9	ENSG00000131089.17						
ENST00000636106	-0.7866976817622853	-0.6455439277368377	3.79823	3.11673	-0.2071221847239361	TTC33	ENSG00000113638.14		-0.1411537540254476	0.68149996	-0.6510504980882008	0.8441799177490186	18.295683
ENST00000636188	-1.660218481486773	-2.7770520400994037	4.408745	7.37452	-0.3765739473222311	AMT	ENSG00000145020.16		1.1168335586126306	-2.965775			
ENST00000636518		0.9074956795310161		1.08695	0.8349010772080006	LRRK2	ENSG00000188906.17				-0.97475574954183	0.8637541988596988	109.16663
ENST00000636556	-20.15345553643326	-21.660062246767065	34.2404	36.800102	-0.5885870357393271	ACY1	ENSG00000243989.9		1.5066067103338057	-2.5597038	-0.8491068760553993	0.8441799177490186	99.62183
ENST00000636632	-2.7153391593615672	-0.3063934378329507	7.48566	7.061834	0.2950053531029483	TBP	ENSG00000112592.15		-2.4089457215286165	0.42382622	-0.39282352129618303	0.8925185782609133	68.28785
ENST00000636681	-0.3134435584523789	-0.166887661632368	4.28089	2.2792866	-0.07321925200115018	CLN5	ENSG00000102805.16		-0.1465558968200109	2.0016034	-0.2163648287455242	0.9522792248818417	12.49717
ENST00000636686	-0.7252111746203646	0.3990209245311556	5.32542	3.691165	0.39896751632371596	REELD1	ENSG00000250673.3		-1.1242320991515202	1.6342549	0.1053082903226219	0.9627203894298382	29.148552
ENST00000636697	-0.42476706119315205	-0.5580717965357228	1.40012	1.83952	-0.3033790354769951	MYOCOS	ENSG00000283683.2		0.13330473534257076	-0.43939996	-0.8509912470976513	0.8441799177490186	12.169448
ENST00000636715	-28.893003359040105	-26.386766859632274	58.653824	53.566074	-0.4926022057716669	ASAH1	ENSG00000104763.20		-2.50623649940783	5.0877495	0.29852066040039027	0.8567653162481068	250.8825
ENST00000636748	-16.35981081184061	-22.990843838353776	14.5698595	20.475382	-1.122852975533006	ARID1B	ENSG00000049618.25		6.631033026513165	-5.9055223	-0.2957238038380936	0.8441799177490186	596.5932
ENST00000636771	0.5860797107571709	1.121986257231233	1.04149	1.99382	0.5627319839484592	SLC16A2	ENSG00000147100.11		-0.535906546474062	-0.95233	-0.28084115187327074	0.8898476686514644	17.389544
ENST00000636788	-0.8270203858513429		2.72603		-0.3033790354769951	MYOCOS	ENSG00000283683.2						
ENST00000636849	-2.212792734946113		2.32873		-0.9502143373801367	UMAD1	ENSG00000219545.12						
ENST00000636952	-2.5570954495814133	-10.572310793687102	2.17896	9.00891	-1.1735393719619123	POLR1D	ENSG00000186184.20		8.015215344105687	-6.8299503	-1.2168243032880128	0.8441799177490186	16.284643
ENST00000637049	1.4779803739934139	2.858512087300759	16.140434	31.216671	0.09157004534715932	FTO	ENSG00000140718.22		-1.380531713307345	-15.076237	-0.223229058583577	0.9004514682054968	212.28505
ENST00000637062	-1.4292506725173963	-1.3638586921318574	15.284849	14.585527	-0.09350766974052731	FTO	ENSG00000140718.22		-0.06539198038553895	0.69932175	-1.0170365373293557	0.8441799177490186	9.143254
ENST00000637103	-0.8955522535546286	-1.7170024752105342	1.7905298	3.4329033	-0.5001604387431886	SMARCA2	ENSG00000080503.25		0.8214502216559055	-1.6423734	-0.6720200697580974	0.8441799177490186	44.080544
ENST00000637149		-2.295276063277116		1.36898	-1.6766322220190795	ACY1	ENSG00000243989.9						
ENST00000637165		-0.4669450956624275		1.6526101	-0.2825500841377336	ATP6AP2	ENSG00000182220.15						
ENST00000637192	-0.23077932290735198	-0.345071622574177	1.8489099	2.7645733	-0.12481912779972586	ENSG00000283208	ENSG00000283208.2		0.11429229966682503	-0.9156635			
ENST00000637318	-15.315918760081338	-8.061625786652884	10.1844	5.36062	-1.5038607433340274	EHMT1	ENSG00000181090.21		-7.254292973428454	4.8237796	-1.350129065910975	0.8441799177490186	38.23545
ENST00000637322		-1.374627494274404		4.35957	-0.31531263082158884	ANKRD18A	ENSG00000180071.21						
ENST00000637375	0.4194891246137441	0.5074612329446385	1.96953	2.382565	0.2129894581521147	TTC33	ENSG00000113638.14		-0.08797210833089442	-0.41303504			
ENST00000637787	-0.9939745035736812	-1.4191746618371548	1.34393	1.9188333	-0.7396028804446144	LCORL	ENSG00000178177.17		0.42520015826347357	-0.57490325	0.055355025455355644	0.9938092839151618	41.08226
ENST00000637854	-22.597476372191238		26.693		-0.8465693515331673	MIURF	ENSG00000285025.1						
ENST00000637935		-0.9606952503879569		1.1224333	-0.8559040544150328	PLCB1	ENSG00000182621.19				-0.8303715765476227	0.8441799177490186	11.727273
ENST00000637945		0.33747244142851257		2.09167	0.16134114634204283	SYT14	ENSG00000143469.21						
ENST00000637946		-3.588549306145438		9.17911	-0.39094743095328255	ASAH1	ENSG00000104763.20						
ENST00000637985	-2.837534819847538	-2.8819647786399534	3.9660301	4.0281296	-0.7154597250612098	CLN3	ENSG00000188603.22		0.04442995879241529	-0.062099457	-0.9571740657091141	0.8441799177490186	7.0057116
ENST00000638000	-3.002927126776786	-7.126118211385328	3.2369268	7.6814127	-0.9277093568350441	ARID1B	ENSG00000049618.25		4.123191084608542	-4.4444857	-0.6645868788162868	0.8441799177490186	22.43145
ENST00000638053	-0.773126840775051	-0.6661397864346545	2.5788467	2.22198	-0.29979558489256153	ZNF37A	ENSG00000075407.19		-0.10698705434039646	0.3568666	-0.16341603994369525	0.9514752653461025	52.46516
ENST00000638101	-0.2234241950258904	-0.25237810312718184	2.1585233	2.4382498	-0.10350788834361213	ENSG00000283208	ENSG00000283208.2		0.028953908101291448	-0.2797265	-0.3140257398287456	0.8754312090144982	20.910845
ENST00000638258		-4.763359133880591		2.84766	-1.6727274413587647	ST3GAL5	ENSG00000115525.18						
ENST00000638376	1.2813436723735785	2.878564284015562	2.646945	5.946415	0.48408399168662875	ELP4	ENSG00000109911.19		-1.5972206116419836	-3.29947			
ENST00000638434	-0.3247459649241953		2.70805		-0.11991874722202249	BIVM-ERCC5	ENSG00000270181.3						
ENST00000638664	-20.73290925098122	-39.796848815672774	13.094754	25.135399	-1.583298817729876	SPIN3	ENSG00000204271.13		19.063939564691555	-12.040645	-1.239327569802602	0.8617094726188386	95.83194
ENST00000638845		-2.3816107334737517		1.40777	-1.6917612037315368	SPIN3	ENSG00000204271.13						
ENST00000638892	5.801807136420679	1.7037007045000891	4.56821	5.498647	1.2700394883892991	GOSR2	ENSG00000108433.17		4.09810643192059	-0.9304371	-1.1672995885213218	0.8441799177490186	71.99891
ENST00000639092	-0.7252685318994905	-0.45602969220661904	1.76224	1.10805	-0.41156057654262634	ARHGEF9	ENSG00000131089.17		-0.26923883969287143	0.65419006	-0.4554669817288717	0.8729656890938399	15.012527
ENST00000639164	-18.674369820063205	-23.667473920123314	14.1377	17.9178	-1.3208916678908704	STRADA	ENSG00000266173.7		4.993104100060108	-3.7801008	-1.0904696226119994	0.8441799177490186	30.264965
ENST00000639224	0.04943464544006236		1.36562		0.036199414788009046	ENSG00000283977	ENSG00000283977.1						
ENST00000639389		-1.8877346914010031		2.657505	-0.7103409809555492	ZEB2	ENSG00000169554.23						
ENST00000639561	-1.0944567438568116		1.15557		-0.9471141646479376	ATRIP	ENSG00000164053.22						
ENST00000639715	1.9748538058239926	1.3251335320733855	4.53725	3.04451	0.4352534657689196	SCARB2	ENSG00000138760.11		0.6497202737506071	1.4927402	-0.19230410173148127	0.9697565595507678	21.459763
ENST00000640101	-10.282691895120253	-12.130578335846746	6.494474	7.6615853	-1.583298817729876	SPIN3	ENSG00000204271.13		1.8478864407264926	-1.1671114	-1.0879451096057888	0.8441799177490186	74.1835
ENST00000640123	1.5255550080497462	3.076690073777549	3.69779	7.457583	0.41255859479034723	PIGT	ENSG00000124155.19		-1.551135065727803	-3.759793	-0.46733576456705717	0.8783450514291002	8.510873
ENST00000640187		-3.8437110951171376		2.42766	-1.583298817729876	SPIN3	ENSG00000204271.13						
ENST00000640275	0.26088123301262484	0.35147145937439744	1.74528	2.3513234	0.14947815188307267	PLD5P1	ENSG00000283930.1		-0.09059022636177261	-0.60604334	-1.0377120196819307	0.8441799177490186	30.4575
ENST00000640298	-1.2413092402350925	-2.2666190439913407	1.2288799	2.2439234	-1.0101142928202875	RHOXF1P3	ENSG00000282933.4		1.0253098037562483	-1.0150435	-1.0670884211858114	0.8441799177490186	15.553122
ENST00000640554	-2.5061925366696256	-1.2404442985199358	8.16415	4.04086	-0.306975308341727	SDHD	ENSG00000204370.14		-1.2657482381496898	4.12329	-0.03787306547164926	0.9903778442741169	16.574001
ENST00000640577	-131.07925477055466	-200.85171424294697	82.788704	126.85648	-1.583298817729876	SPIN3	ENSG00000204271.13		69.77245947239231	-44.06778	-0.4291286786397297	0.8441799177490186	1150.029
ENST00000640646	-9.106245399026482	-12.01631231334874	16.0503	21.179466	-0.5673567111132409	PRICKLE1	ENSG00000139174.12		2.9100669143222575	-5.1291656	-1.1703702211380005	0.8441799177490186	46.658676
ENST00000640763	0.35092814110661263	0.6407195927336446	4.952193	9.041642	0.07086318593677934	ST3GAL5	ENSG00000115525.18		-0.289791451627032	-4.0894494	-0.8380183577537537	0.8441799177490186	125.54639
ENST00000640866	-1.8948445031614636	-3.9911991199146444	6.0189996	12.6781	-0.31481051858575515	GOSR2	ENSG00000108433.17		2.096354616753181	-6.6591	-0.4106744050979616	0.9224205402858534	16.836817
ENST00000640871	-0.8746878965346809	-0.6038083424669038	5.9982653	4.14068	-0.1458234798009304	GOSR2	ENSG00000108433.17		-0.2708795540677771	1.8575854			
ENST00000641061	-0.10352419099643222		2.17437		-0.047611118896686996	MAPK10	ENSG00000109339.24						
ENST00000641116	2.318206034577584	3.186441761680946	8.06147	11.080725	0.28756617515314786	MAPK10	ENSG00000109339.24		-0.8682357271033623	-3.0192547	-0.3392704844474792	0.8939340644536318	5.7211
ENST00000641136		0.5119734762212597		1.09365	0.4681328432217115	IGHG3	ENSG00000211897.9						
ENST00000641264		-0.8959739029527388		1.79805	-0.49830309504584946	MFSD8	ENSG00000164073.11						
ENST00000641837	12.790074481316196	3.4991961654643347	36.4505	9.972378	0.35088885164523465	IGHA1	ENSG00000211895.5		9.290878315851861	26.478123	0.11517817974090594	0.9845889969635274	66.159485
ENST00000641858	-7.49291157297835	-8.164165096334381	11.788755	12.844852	-0.6355982001114515	MAPK10	ENSG00000109339.24		0.6712535233560306	-1.056097	0.3519364992777505	0.8510774965694706	36.271893
ENST00000641869		3.119473303807637		7.38356	0.4224890469474142	MFSD8	ENSG00000164073.11						
ENST00000642185	9.540403651300954	12.110469433041986	22.327166	28.341824	0.42730026840035673	COL4A5	ENSG00000188153.14		-2.5700657817410324	-6.014658	-0.2313780585924783	0.9098986088126241	85.206795
ENST00000642241	-0.292945950075601		1.73047		-0.16928693353743038	CBLB	ENSG00000114423.23				1.1337881406148274	0.8441799177490186	32.312164
ENST00000642478	-1.0897747313425568	-1.3258029217106724	1.65429	2.0125833	-0.6587567821394693	LRRC51	ENSG00000184154.16		0.23602819036811562	-0.3582933	-0.3575163324673971	0.8479052540224727	5.468691
ENST00000642510	-5.136637731272101	-3.3504113105714954	6.51908	4.25212	-0.787939049301058	LRRC51	ENSG00000184154.16		-1.7862264207006056	2.2669601	0.6340083003044128	0.8767786322283225	12.630429
ENST00000642643		-0.2522485051264875		3.6198	-0.06968575578753855	EPB41	ENSG00000159023.23				-0.8375863075256351	0.8569747393087803	164.14235
ENST00000642706	4.9467046623158115	3.284376430419359	9.120977	6.055895	0.5423436962713346	ENSG00000285444	ENSG00000285444.1		1.6623282318964527	3.0650826	-0.39166264533996564	0.9197838649204458	135.83537
ENST00000642789	-7.1315355969484955	-7.663622691797355	6.4034367	6.8812	-1.1137044227214454	TPM4	ENSG00000167460.17		0.5320870948488592	-0.47776318	-0.27372331619262713	0.9616865265157963	26.90529
ENST00000642847	-2.44054384219641	-6.75659100274049	3.9830601	11.027013	-0.6127308754501831	CTCF	ENSG00000102974.16		4.31604716054408	-7.043953	-1.3163360575834913	0.8441799177490186	24.07064
ENST00000642928	1.6120008315715273		1.8284		0.8816456014078984	CD59	ENSG00000085063.18				0.7202380289013186	0.8441799177490186	23.366072
ENST00000642985	1.0474357897230384	1.3409457337550597	2.20418	2.82183	0.47520428852073665	ENSG00000285082	ENSG00000285082.3		-0.29350994403202124	-0.61765003			
ENST00000643004	-0.9696485850843797	-1.6572011273677907	1.72494	2.94805	-0.5621346930825802	BCL11A	ENSG00000119866.22		0.687552542283411	-1.2231101			
ENST00000643045	-19.255478537780032		14.8425		-1.2973204570794656	UBE2T	ENSG00000077152.12						
ENST00000643064		2.2245663426210234		3.4999	0.6356085252143856	RB1	ENSG00000139687.17						
ENST00000643140	-23.743832041343598	-12.455137327115091	23.753698	12.460313	-0.9995846144449072	ABHD5	ENSG00000011198.10		-11.288694714228507	11.2933855	0.6637691974639894	0.9127921337352731	170.18198
ENST00000643183		1.237867405514761		1.56805	0.78943106679258	CD59	ENSG00000085063.18						
ENST00000643290		-0.053036143559995		1.58193	-0.033526225670491294	ENSG00000284772	ENSG00000284772.1						
ENST00000643293	-5.146667200622673	-4.286063104675174	5.32623	4.916575	-0.8491692397193997	FRY	ENSG00000073910.23		-0.8606040959474992	0.4096551			
ENST00000643477	-4.320096084419103		10.4299		-0.4142030138605815	ABHD5	ENSG00000011198.10						
ENST00000643513		0.27684465840411715		2.08457	0.13280660642902492	PTPRC	ENSG00000081237.21						
ENST00000643587	-1.3140680103383098		1.61996		-0.8111731465803512	AUTS2	ENSG00000158321.19						
ENST00000643716	-1.7126577263955245	-2.570412571654031	4.4811926	6.7255197	-0.3821879315505604	BCL11A	ENSG00000119866.22		0.8577548452585064	-2.244327	-0.08044428030649886	0.9627203894298382	111.62586
ENST00000643758		-1.318163665311619		21.2818	-0.06193854409177892	ENSG00000285053	ENSG00000285053.1				-0.6777390887339907	0.8567653162481068	170.77965
ENST00000643806	-0.46020640932541335	-0.7101568343156123	3.0179374	4.65706	-0.1524903720375996	SMARCE1	ENSG00000073584.20		0.24995042499019893	-1.6391227	0.43393302758534746	0.8617094726188386	58.45717
ENST00000643812	-0.2802735036690758		1.30275		-0.21513990060689797	TCOF1	ENSG00000070814.22						
ENST00000643813		0.42112966747603925		1.9306	0.218134090197427	ST3GAL3	ENSG00000126091.21						
ENST00000643821	-4.950159177789907	-2.489617178920792	4.4340034	2.2300234	-1.116408552788334	DDX3X	ENSG00000215301.11		-2.4605419988691155	2.20398	0.6754097799460093	0.8441799177490186	15.643112
ENST00000644044	-1.647809022423311	-1.7789255618506448	2.39386	2.58434	-0.6883480873645194	SPG7	ENSG00000197912.16		0.1311165394273337	-0.19048			
ENST00000644099	-2.6258015795110126		5.85825		-0.4482228508935496	CLRN1	ENSG00000163646.12						
ENST00000644112	-0.3318499071010768	-0.6638030189100426	1.74688	3.4943035	-0.18996719680391733	TIMM8A	ENSG00000126953.8		0.33195311180896575	-1.7474234	-1.3144829134146374	0.8441799177490186	18.322737
ENST00000644183	0.3806862750713983		2.91181		0.13073871075556326	RNASEH2B	ENSG00000136104.22						
ENST00000644196	14.99378475053391	16.06481500514014	15.47851	16.584164	0.9686839911942892	GBGT1	ENSG00000148288.13		-1.0710302546062298	-1.1056538	-0.39908063411712646	0.891232573436187	17.26915
ENST00000644232	0.7509681245964824	0.9967165313932398	1.33745	1.77512	0.5614924738679061	CIITA	ENSG00000179583.21		-0.24574840679675736	-0.43767			
ENST00000644479	-0.4208550465799121	-0.8687119702160051	1.04427	2.15554	-0.4030136181463392	TSEN15	ENSG00000198860.14		0.44785692363609303	-1.11127			
ENST00000644608	-8.381395043183499	-12.025475498046788	11.777569	16.898247	-0.7116404510854774	GSS	ENSG00000100983.12		3.644080454863289	-5.120678	-0.08493085702260328	0.9780089037882755	12.371167
ENST00000644652	-32.15615339349287	-32.753508052790394	32.20285	33.075283	-0.9662095330263465	CHD4	ENSG00000111642.16		0.5973546592975225	-0.8724327	-0.6341302951176955	0.8447871102361587	155.53949
ENST00000644777	1.680502916702738	4.3070844855119885	10.198857	26.139399	0.16477365627451546	SERPINB6	ENSG00000124570.21		-2.62658156880925	-15.940541	-1.12665141026179	0.8441799177490186	30.901308
ENST00000644914	1.2266428313473803	1.490135715364776	5.74955	6.9846	0.21334588967743556	TRIM8	ENSG00000171206.16		-0.2634928840173958	-1.2350502			
ENST00000644965		1.952799818287083		1.62594	1.2010282421399847	MANBA	ENSG00000109323.11						
ENST00000644966	1.2803411836399272	2.7448976353336816	6.3850536	13.6887865	0.2005216069862275	SGCE	ENSG00000127990.19		-1.4645564516937544	-7.303733	-0.6252904613812764	0.8441799177490186	32.814087
ENST00000645077	-1.5322945242956354	-1.6076466341839932	5.1906734	5.4459295	-0.29520149325433137	SERAC1	ENSG00000122335.17		0.07535210988835783	-0.25525618	-0.7704656283060705	0.8441799177490186	86.64553
ENST00000645143	-3.9749933259133226	-9.158513742301341	4.77311	10.9974	-0.8327889779352035	CHD4	ENSG00000111642.16		5.183520416388019	-6.2242904			
ENST00000645249	0.11393481171403594	0.1300551094500125	2.2017624	2.5132833	0.051747095061099556	CSNK2A1	ENSG00000101266.19		-0.016120297735976563	-0.3115208	0.0046498616536458925	0.9995622137074553	31.012318
ENST00000645279	-0.397690645841674		2.09347		-0.18996719680391733	TIMM8A	ENSG00000126953.8						
ENST00000645327	-4.921269489305534	-1.4599458286827462	3.8447835	1.140595	-1.2799861515590545	ARL9	ENSG00000196503.5		-3.461323660622788	2.7041886	0.5808317442735036	0.8441799177490186	14.7203245
ENST00000645783		-3.8272437267057997		3.428175	-1.116408552788334	DDX3X	ENSG00000215301.11						
ENST00000645851	0.6196793576991669	0.9703267485043687	6.83505	10.702683	0.09066200710853234	SEC23B	ENSG00000101310.17		-0.3506473908052018	-3.8676333			
ENST00000646031	-10.12335442809777	-8.110587568115243	7.05	5.6482897	-1.4359368080239112	HADHA	ENSG00000084754.12		-2.012766859982527	1.4017105	-0.1409753600756325	0.968861298172355	28.359856
ENST00000646089	17.867726081448023	10.804970724897801	16.22052	9.808872	1.1015507473631103	ENSG00000285082	ENSG00000285082.3		7.0627553565502215	6.411648	0.8227663397789002	0.8441799177490186	66.6377
ENST00000646110	-95.04780315522517	-12.861988350356551	60.4936	8.18607	-1.5712042567648183	IKZF1	ENSG00000185811.21		-82.18581480486861	52.30753	1.5627175271511078	0.8441799177490186	43.032413
ENST00000646223	-14.137756593384523	-11.291207024901563	43.998123	35.139378	-0.32132634565881185	DDX3X	ENSG00000215301.11		-2.84654956848296	8.858746	0.35178968111674	0.8441799177490186	1443.6433
ENST00000646229	-2.202814830430272	-1.4233891224989204	2.65875	1.718	-0.8285151981277865	HARS1	ENSG00000170445.16		-0.7794257079313518	0.94075			
ENST00000646248	-1.8668861147488176	-0.6185401156485865	4.58029	1.51755	-0.40759126161854864	B9D1	ENSG00000108641.20		-1.248345999100231	3.0627398			
ENST00000646284	3.4120341859885244	9.685030558301714	18.922388	14.213994	1.249408603128791	RHOT1	ENSG00000126858.19		-6.272996372313189	4.708394	0.23153883616129622	0.8800128733149872	127.641304
ENST00000646444	-211.80039100674165	-212.37065977897956	139.3872	139.7625	-1.5195110592337666	FYB1	ENSG00000082074.19		0.5702687722379096	-0.37528992	1.2467143217722572	0.8766763110777946	209.98732
ENST00000646554		-1.0345810676106333		1.77943	-0.5814114908343979	HSD17B4	ENSG00000133835.18						
ENST00000646799	-33.754573475018795	-15.862308587112823	33.7686	15.8689	-0.9995846144449072	ABHD5	ENSG00000011198.10		-17.892264887905974	17.8997	-0.7046878208479028	0.8842353003479467	13.586684
ENST00000646856	-5.312261632703799		5.11096		-1.0393862651489147	SMARCE1	ENSG00000073584.20						
ENST00000646883	-8.789439068559908		11.699764		-0.7512492150474308	CCNH	ENSG00000134480.17						
ENST00000646979		3.503415381816805		6.23947	0.5614924738679061	CIITA	ENSG00000179583.21						
ENST00000647151		-1.2144013802695355		1.98054	-0.6131667916261376	TBCE	ENSG00000284770.2						
ENST00000647166	-33.860963157887895	-18.013677627394557	32.06067	17.05594	-1.0561527299927218	FBXW7	ENSG00000109670.17		-15.847285530493338	15.004728	-0.6196212063233055	0.8603829874237298	33.84467
ENST00000647309	-2004.680217532879	-2037.3701784976809	1278.8967	1299.7515	-1.5675074702886156	RIPOR2	ENSG00000111913.20		32.68996096480191	-20.854736	-1.1943462133407596	0.8441799177490186	1822.1293
ENST00000647335	-2.133821160729096	-3.7163562917925033	2.393855	4.169243	-0.8913744493251086	HSD17B4	ENSG00000133835.18		1.5825351310634073	-1.7753878	-1.048790729045868	0.8441799177490186	37.226303
ENST00000647373		-1.4278912364197673		3.11917	-0.4577792358501143	DDX3X	ENSG00000215301.11						
ENST00000647481	-1.1469409657505085	-1.3600488849083188	2.06996	2.45457	-0.5540884368459886	MSRB3	ENSG00000174099.12		0.21310791915781024	-0.38460994			
ENST00000647547	-0.7003690152126041	-1.622364867212388	3.06072	7.0899835	-0.22882491554644044	CCDC88A	ENSG00000115355.18		0.921995851999784	-4.0292635	-0.25370332201321943	0.9529123491155702	40.890915
ENST00000647676	-1.545695299443444	-1.2930201875792982	2.94491	2.463505	-0.5248701228542348	ENSG00000258465	ENSG00000258465.8		-0.25267511186414593	0.48140502	0.17210994078826225	0.9647163260046118	13.201158
ENST00000647788	-0.22635876512516245	-2.0255483582786304	3.8544502	2.9714952	0.15849903166830967	DARS2	ENSG00000117593.12		1.799189593153468	0.8829551	-0.8022274171312653	0.8447871102361587	35.430935
ENST00000647800	4.869934584126667	5.099360357330507	14.333833	17.071812	0.4570595473102118	ITM2B	ENSG00000136156.15		-0.2294257732038405	-2.737979	0.011664136250813861	0.9952563506252418	891.60077
ENST00000647835	-44.13366803978125	-22.10829732320407	63.88257	32.0013	-0.6908562283795103	COX7B	ENSG00000131174.7		-22.02537071657718	31.881268	1.437131537993749	0.8441799177490186	92.85119
ENST00000647920	0.6918246306058815		3.15845		0.219039293035521	ABCB11	ENSG00000073734.10				-1.2572709222634633	0.8441799177490186	7.423634
ENST00000648006	151.9516126220343	93.3981876458074	214.63365	146.9936	0.7248374799801705	B2M	ENSG00000166710.23		58.55342497622691	67.640045	0.9459497133890791	0.8441799177490186	1035.482
