sample	Transcript_ID_clean	Consensus_collapsed	Amyloid_Index_max	AmyloGram_Prob_max	AMYPred_Prob_max	n_protein_variants	gene_id	gene_name	biotype	strict_consensus_amyloid	TPM	strict_TPM_contribution	strict_weighted_positive_contribution
SRR32060341	ENST00000478843	Amyloid	0.2745325793169001	0.866119263999545	0.6325615689311825	2	ENSG00000163932.16	PRKCD	protein_coding	True	2.1006	2.1006	0.5766831372650649
SRR32060341	ENST00000478930	Amyloid	-0.9067509975943381	0.713708581581667	0.9068454574159832	1	ENSG00000105856.14	HBP1	protein_coding	True	17.5211	17.5211	0.0
SRR32060341	ENST00000479011	Amyloid	-1.0561969703899385	0.713708581581667	0.7727702456352342	1	ENSG00000105856.14	HBP1	protein_coding	True	38.9818	38.9818	0.0
SRR32060341	ENST00000479414	Amyloid	0.04343172873989275	0.746645504877434	0.6264305297855542	2	ENSG00000160124.9	MIX23	protein_coding	True	2.78585	2.78585	0.12099428359758431
SRR32060341	ENST00000480205	Amyloid	0.6003546635720818	0.764338417877038	0.549615388946102	2	ENSG00000163636.11	PSMD6	protein_coding	True	11.2068	11.2068	6.728054920372299
SRR32060341	ENST00000480679	Amyloid	-0.843015431367391	0.6690312692392	0.9541495959815371	2	ENSG00000169764.16	UGP2	protein_coding	True	11.8123	11.8123	0.0
SRR32060341	ENST00000480716	Amyloid	0.2480998051529772	0.725980231354043	0.5579349321861407	1	ENSG00000175787.18	ZNF169	protein_coding	True	17.7084	17.7084	4.393450769770425
SRR32060341	ENST00000480747	Amyloid	-0.4015122258067764	0.862681743572924	0.6206024287723484	1	ENSG00000136108.15	CKAP2	protein_coding	True	3.67193	3.67193	0.0
SRR32060341	ENST00000481541	Amyloid	0.3703884756121914	0.706029827783156	0.7246474868525967	2	ENSG00000115486.13	GGCX	protein_coding	True	20.4298	20.4298	7.5669624914956435
SRR32060341	ENST00000481629	Amyloid	-1.476104126958617	0.706995878234346	0.6930310527076117	2	ENSG00000162244.12	RPL29	protein_coding	True	1.20522	1.20522	0.0
SRR32060341	ENST00000482419	Amyloid	0.06397354144252118	0.665474674085205	0.5822429943745755	1	ENSG00000108021.22	TASOR2	protein_coding	True	236.784	236.784	15.14791081826637
SRR32060341	ENST00000483089	Amyloid	-0.39996332479561886	0.849766232236975	0.8072240704946183	1	ENSG00000198556.14	ZNF789	protein_coding	True	31.1904	31.1904	0.0
SRR32060341	ENST00000483273	Amyloid	-1.855102201908823	0.636612179779747	0.805284359814096	1	ENSG00000233954.7	UQCRHL	protein_coding	True	20.06	20.06	0.0
SRR32060341	ENST00000483400	Amyloid	0.11656467629516824	0.758364693696321	0.5570858976710649	1	ENSG00000166839.18	ANKDD1A	protein_coding	True	15.4562	15.4562	1.8016469084890288
SRR32060341	ENST00000483426	Amyloid	0.5802192216065041	0.769057045781726	0.5592075145202146	2	ENSG00000115652.15	UXS1	protein_coding	True	69.1951	69.1951	40.148326409370824
SRR32060341	ENST00000483630	Amyloid	-1.012181841562084	0.729989173245056	0.9544061561151602	1	ENSG00000269713.9	NBPF9	protein_coding	True	154.495	154.495	0.0
SRR32060341	ENST00000484142	Amyloid	-0.2745224133917546	0.6690312692392	0.8803483291103621	2	ENSG00000169764.16	UGP2	protein_coding	True	10.4456	10.4456	0.0
SRR32060341	ENST00000485114	Amyloid	-1.0369197738373337	0.5808372256246	0.7979599397367911	1	ENSG00000152061.24	RABGAP1L	protein_coding	True	5.61425	5.61425	0.0
SRR32060341	ENST00000485569	Amyloid	-0.7356623125229671	0.52615922410357	0.6925901044289096	1	ENSG00000122545.22	SEPTIN7	protein_coding	True	26.3668	26.3668	0.0
SRR32060341	ENST00000485876	Amyloid	0.3964435228897747	0.883628667541609	0.6001305704087235	1	ENSG00000170906.16	NDUFA3	protein_coding	True	217.278	217.278	86.13845571805048
SRR32060341	ENST00000486337	Amyloid	-0.10659901636140974	0.833013418489986	0.6735848643607117	1	ENSG00000196998.19	WDR45	protein_coding	True	73.5531	73.5531	0.0
SRR32060341	ENST00000486474	Amyloid	-0.28997239865033464	0.577089849114307	0.550571142825774	1	ENSG00000198482.14	ZNF808	protein_coding	True	29.3587	29.3587	0.0
SRR32060341	ENST00000486911	Amyloid	-2.148555163242422	0.574295088775066	0.8388609532454788	1	ENSG00000155621.15	C9orf85	protein_coding	True	1.81987	1.81987	0.0
SRR32060341	ENST00000486944	Amyloid	0.15364456283055714	0.784244431485202	0.7716234658243805	2	ENSG00000171121.17	KCNMB3	protein_coding	True	11.3441	11.3441	1.7429592849716802
SRR32060341	ENST00000486950	Amyloid	-0.3128281855536492	0.713708581581667	0.8313814734896903	1	ENSG00000100503.27	NIN	protein_coding	True	4.03564	4.03564	0.0
SRR32060341	ENST00000487271	Amyloid	-0.4432098902555617	0.588337987299081	0.971280085867006	1	ENSG00000009790.15	TRAF3IP3	protein_coding	True	30.0303	30.0303	0.0
SRR32060341	ENST00000488005	Amyloid	-2.3489791462274665	0.550132449750353	0.910626397679556	1	ENSG00000127922.10	SEM1	protein_coding	True	1.6941	1.6941	0.0
SRR32060341	ENST00000488009	Amyloid	0.4371225706271023	0.832692821865417	0.6928785707414808	1	ENSG00000102786.15	INTS6	protein_coding	True	16.1904	16.1904	7.077188904635153
SRR32060341	ENST00000488245	Amyloid	-0.051712032589565006	0.6690312692392	0.7872118112412283	2	ENSG00000169764.16	UGP2	protein_coding	True	48.9096	48.9096	0.0
SRR32060341	ENST00000489512	Amyloid	-0.5405170256407006	0.605765346381782	0.572848256546261	1	ENSG00000106477.20	CEP41	protein_coding	True	31.8187	31.8187	0.0
SRR32060341	ENST00000489647	Amyloid	-1.1339602774105786	0.673101564673567	0.7801052092767988	1	ENSG00000186184.20	POLR1D	protein_coding	True	15.5891	15.5891	0.0
SRR32060341	ENST00000489843	Amyloid	0.47928745721985033	0.753217281052281	0.7329274350240222	2	ENSG00000168374.11	ARF4	protein_coding	True	8.78202	8.78202	4.209111850611278
SRR32060341	ENST00000490506	Amyloid	0.2949390218962879	0.808083485223	0.5538816862231692	1	ENSG00000092036.19	HAUS4	protein_coding	True	5.90795	5.90795	1.7424849721351332
SRR32060341	ENST00000490612	Amyloid	-0.9358173797566363	0.745095887119416	0.9263681817665416	2	ENSG00000204120.16	GIGYF2	protein_coding	True	23.116	23.116	0.0
SRR32060341	ENST00000491093	Amyloid	-0.1892276132609129	0.80299312155165	0.6315018541174492	2	ENSG00000168301.13	KCTD6	protein_coding	True	7.83958	7.83958	0.0
SRR32060341	ENST00000491191	Amyloid	-0.48963822089811393	0.738320822527855	0.7925287808172793	1	ENSG00000124782.21	RREB1	protein_coding	True	3.87143	3.87143	0.0
SRR32060341	ENST00000491219	Amyloid	0.3477002826879958	0.769670713731196	0.6190354344695141	1	ENSG00000117020.19	AKT3	protein_coding	True	2.03284	2.03284	0.7068190473548198
SRR32060341	ENST00000491281	Amyloid	-0.6988877748163136	0.743745498553734	0.5449307892279683	2	ENSG00000144802.11	NFKBIZ	protein_coding	True	6.73345	6.73345	0.0
SRR32060341	ENST00000492245	Amyloid	-0.09945451602659809	0.821551440460204	0.7888810351140624	1	ENSG00000150459.13	SAP18	protein_coding	True	42.9048	42.9048	0.0
SRR32060341	ENST00000492492	Amyloid	1.0200121477932673	0.915677340901845	0.9394497785963852	2	ENSG00000173890.17	GPR160	protein_coding	True	5.8881	5.8881	6.0059336776155865
SRR32060341	ENST00000492782	Amyloid	-1.5198641499709027	0.864403334029804	0.6912772197421498	1	ENSG00000185811.21	IKZF1	protein_coding	True	2.26488	2.26488	0.0
SRR32060341	ENST00000492785	Amyloid	-0.19052982140077546	0.862681743572924	0.8116788982516108	2	ENSG00000135968.22	GCC2	protein_coding	True	114.118	114.118	0.0
SRR32060341	ENST00000493030	Amyloid	-0.06458624963189705	0.812990860049966	0.8675583531143325	1	ENSG00000154370.16	TRIM11	protein_coding	True	5.35858	5.35858	0.0
SRR32060341	ENST00000493173	Amyloid	0.517646965946387	0.707855927843375	0.6912240688587412	1	ENSG00000112763.17	BTN2A1	protein_coding	True	21.5155	21.5155	11.13743283769687
SRR32060341	ENST00000493576	Amyloid	-0.8344189861169065	0.809621564910347	0.5137780395300457	2	ENSG00000075292.20	ZNF638	protein_coding	True	60.1002	60.1002	0.0
SRR32060341	ENST00000493661	Amyloid	-0.04618526287315938	0.696432530848135	0.8084750805716728	1	ENSG00000166401.15	SERPINB8	protein_coding	True	1.13783	1.13783	0.0
SRR32060341	ENST00000493680	Amyloid	0.29292351330593375	0.83488134871516	0.6280444171124981	1	ENSG00000099968.19	BCL2L13	protein_coding	True	14.3466	14.3466	4.202456352632345
SRR32060341	ENST00000494258	Amyloid	0.27402870160026693	0.889817000611829	0.5396179842380928	2	ENSG00000003402.21	CFLAR	protein_coding	True	16.4182	16.4182	4.499057902336848
SRR32060341	ENST00000494660	Amyloid	0.10342542612243755	0.573935731178898	0.7542843917442439	2	ENSG00000124370.11	MCEE	protein_coding	True	3.85825	3.85825	0.39904114027620907
SRR32060341	ENST00000495056	Amyloid	0.3340822220379952	0.718414473281288	0.7736519148084607	2	ENSG00000071073.13	MGAT4A	protein_coding	True	16.5057	16.5057	5.514260650900041
SRR32060341	ENST00000495340	Amyloid	0.0472948482642304	0.684362610426537	0.7968502100868674	1	ENSG00000204348.10	DXO	protein_coding	True	2.11689	2.11689	0.10011798914821388
SRR32060341	ENST00000495544	Amyloid	-0.5145142582392178	0.745617068593145	0.5118332961248115	1	ENSG00000196562.16	SULF2	protein_coding	True	73.2565	73.2565	0.0
SRR32060341	ENST00000495566	Amyloid	-0.02388456073965306	0.569223307710761	0.7683997491068614	2	ENSG00000163605.16	PPP4R2	protein_coding	True	38.4911	38.4911	0.0
SRR32060341	ENST00000497116	Amyloid	-0.542606348780292	0.673101998716649	0.6178361050350184	2	ENSG00000138495.7	COX17	protein_coding	True	5.97414	5.97414	0.0
SRR32060341	ENST00000497586	Amyloid	-1.8730835406113784	0.643847530009016	0.9116922969616156	2	ENSG00000163935.14	SFMBT1	protein_coding	True	24.0554	24.0554	0.0
SRR32060341	ENST00000497880	Amyloid	0.09752021023581998	0.889817000611829	0.7531535729409481	2	ENSG00000114541.15	FRMD4B	protein_coding	True	8.17686	8.17686	0.7974090921920056
SRR32060341	ENST00000497965	Amyloid	0.2316848324903275	0.689640859501348	0.5727339770836654	2	ENSG00000116251.11	RPL22	protein_coding	True	11.6759	11.6759	2.7051290420842378
SRR32060341	ENST00000498196	Amyloid	0.1990408632812934	0.800449262474886	0.6870817698201362	1	ENSG00000135272.13	MDFIC	protein_coding	True	16.0533	16.0533	3.1952628611998746
SRR32060341	ENST00000498555	Amyloid	-0.04556058286949606	0.756808274013568	0.7001174977137269	1	ENSG00000065029.15	ZNF76	protein_coding	True	6.57524	6.57524	0.0
SRR32060341	ENST00000502429	Amyloid	0.42402687684168355	0.922155470268569	0.6521961309471963	1	ENSG00000124802.12	EEF1E1	protein_coding	True	6.26966	6.26966	2.658504346976994
SRR32060341	ENST00000502582	Amyloid	0.0009092867137425297	0.917586033222489	0.905020816868218	1	ENSG00000158985.14	CDC42SE2	protein_coding	True	31.5073	31.5073	0.02864916875143959
SRR32060341	ENST00000502814	Amyloid	0.31454168421496354	0.862847777128691	0.7286045288698012	1	ENSG00000145916.19	RMND5B	protein_coding	True	17.058	17.058	5.365452226921281
SRR32060341	ENST00000502997	Amyloid	-0.9058588297882004	0.862681743572924	0.8717147123878087	1	ENSG00000123219.13	CENPK	protein_coding	True	2.02892	2.02892	0.0
SRR32060341	ENST00000503516	Amyloid	-0.3687117846160663	0.864403334029804	0.6244024654080705	1	ENSG00000145348.17	TBCK	protein_coding	True	1.15286	1.15286	0.0
SRR32060341	ENST00000503518	Amyloid	0.6353313930295872	0.728082840257696	0.6346537560400751	2	ENSG00000125388.20	GRK4	protein_coding	True	10.0106	10.0106	6.360048500258873
SRR32060341	ENST00000503660	Amyloid	-0.9063814219377496	0.821263911352046	0.5076160631057441	1	ENSG00000138757.15	G3BP2	protein_coding	True	26.5301	26.5301	0.0
SRR32060341	ENST00000503680	Amyloid	-1.3616749474549377	0.636612179779747	0.8709461262046247	1	ENSG00000137434.12	C6orf52	protein_coding	True	1.69614	1.69614	0.0
SRR32060341	ENST00000504320	Amyloid	0.7471361946561696	0.507110232835879	0.8865666909123635	1	ENSG00000164265.9	SCGB3A2	protein_coding	True	13.5973	13.5973	10.159034662667393
SRR32060341	ENST00000504688	Amyloid	-0.6545116887016587	0.526726294832331	0.6467196465184776	1	ENSG00000122203.15	KIAA1191	protein_coding	True	102.535	102.535	0.0
SRR32060341	ENST00000504689	Amyloid	-0.630507476409106	0.579403372859403	0.9241448287177372	2	ENSG00000004399.13	PLXND1	protein_coding	True	17.797	17.797	0.0
SRR32060341	ENST00000505035	Amyloid	-0.4331661479428738	0.759578036549033	0.7821763419869612	1	ENSG00000234186.5	C16orf82	protein_coding	True	2.00695	2.00695	0.0
SRR32060341	ENST00000505065	Amyloid	-0.1783707523037779	0.649473251117459	0.6887869682473468	1	ENSG00000158985.14	CDC42SE2	protein_coding	True	22.7167	22.7167	0.0
SRR32060341	ENST00000505446	Amyloid	-0.2214817552358078	0.784244431485202	0.710552606301203	1	ENSG00000111877.18	MCM9	protein_coding	True	6.04602	6.04602	0.0
SRR32060341	ENST00000505666	Amyloid	0.7339840162309756	0.700054579104729	0.766902684002797	1	ENSG00000074621.14	SLC24A1	protein_coding	True	1.43259	1.43259	1.0514981675241841
SRR32060341	ENST00000505719	Amyloid	-0.557954762351979	0.752282672177801	0.6261860640997926	1	ENSG00000163319.11	MRPS18C	protein_coding	True	19.9357	19.9357	0.0
SRR32060341	ENST00000505961	Amyloid	-0.02026235593952952	0.810156395859043	0.7925060769303675	1	ENSG00000031003.11	FAM13B	protein_coding	True	5.77751	5.77751	0.0
SRR32060341	ENST00000506223	Amyloid	-0.8577537346284814	0.517932151345387	0.6584587324130441	1	ENSG00000113658.18	SMAD5	protein_coding	True	13.9097	13.9097	0.0
SRR32060341	ENST00000506581	Amyloid	0.5927281892364553	0.862681743572924	0.7535013687653019	1	ENSG00000163682.17	RPL9	protein_coding	True	97.7912	97.7912	57.96360014677309
SRR32060341	ENST00000506691	Amyloid	-0.5472008369676676	0.827558921857296	0.9766890899736326	1	ENSG00000145335.17	SNCA	protein_coding	True	20.1485	20.1485	0.0
SRR32060341	ENST00000506910	Amyloid	0.5703498315658476	0.779556568011914	0.5272865838689004	1	ENSG00000164120.14	HPGD	protein_coding	True	5.85583	5.85583	3.3398717640081763
SRR32060341	ENST00000507019	Amyloid	-0.0823742373973547	0.862681743572924	0.5848917420159726	1	ENSG00000163319.11	MRPS18C	protein_coding	True	17.3007	17.3007	0.0
SRR32060341	ENST00000507061	Amyloid	-0.2547368942153039	0.914774817517042	0.6823414359373802	1	ENSG00000027847.14	B4GALT7	protein_coding	True	3.88263	3.88263	0.0
SRR32060341	ENST00000507081	Amyloid	-0.02687948213657726	0.839219863150334	0.5130330453999858	1	ENSG00000145741.17	BTF3	protein_coding	True	17.3403	17.3403	0.0
SRR32060341	ENST00000507085	Amyloid	0.15165629565722086	0.821551440460204	0.670542952770508	1	ENSG00000082269.17	FAM135A	protein_coding	True	6.68335	6.68335	1.0135721166553036
SRR32060341	ENST00000507141	Amyloid	-0.00787857766499062	0.81706230394992	0.5402651952640571	2	ENSG00000113389.16	NPR3	protein_coding	True	16.1275	16.1275	0.0
SRR32060341	ENST00000507288	Amyloid	0.24565748066189444	0.833013418489986	0.9054658214129536	2	ENSG00000145555.15	MYO10	protein_coding	True	9.97716	9.97716	2.4509641012391037
SRR32060341	ENST00000507311	Amyloid	-0.15512289425097744	0.794991426948626	0.7061322867482211	2	ENSG00000248771.5	SMIM31	protein_coding	True	10.2723	10.2723	0.0
SRR32060341	ENST00000507515	Amyloid	-0.18167154915693184	0.617831488033574	0.7730409656111326	2	ENSG00000178163.8	ZNF518B	protein_coding	True	2.49767	2.49767	0.0
SRR32060341	ENST00000507637	Amyloid	-0.03465455752786554	0.883137165291847	0.7320819832020051	1	ENSG00000113658.18	SMAD5	protein_coding	True	8.46963	8.46963	0.0
SRR32060341	ENST00000507721	Amyloid	-0.10651320005055576	0.91402468338417	0.952437043037638	1	ENSG00000152795.18	HNRNPDL	protein_coding	True	3.79223	3.79223	0.0
SRR32060341	ENST00000507899	Amyloid	-0.1802393436472815	0.764760702701722	0.697756603467224	2	ENSG00000118564.15	FBXL5	protein_coding	True	3.5496	3.5496	0.0
SRR32060341	ENST00000508175	Amyloid	0.05208123706698249	0.588337987299081	0.6117821641877645	2	ENSG00000154274.15	C4orf19	protein_coding	True	68.3436	68.3436	3.5594190988304795
SRR32060341	ENST00000508267	Amyloid	-0.09557644601057627	0.665598419824316	0.8074516764492495	1	ENSG00000156475.19	PPP2R2B	protein_coding	True	9.2569	9.2569	0.0
SRR32060341	ENST00000508476	Amyloid	0.09340108512723364	0.707222839857807	0.6210837139618011	1	ENSG00000109332.20	UBE2D3	protein_coding	True	12.2274	12.2274	1.1420524120375994
SRR32060341	ENST00000508716	Amyloid	0.22486234467221156	0.79439078295976	0.8233555490499781	1	ENSG00000039123.16	MTREX	protein_coding	True	16.2711	16.2711	3.658757491900847
SRR32060341	ENST00000508875	Amyloid	-0.45957995421272824	0.570430389099026	0.5642524627186206	1	ENSG00000135336.17	ORC3	protein_coding	True	3.07061	3.07061	0.0
SRR32060341	ENST00000508941	Amyloid	-0.7628205931977678	0.849766232236975	0.9184595868952402	2	ENSG00000168685.15	IL7R	protein_coding	True	15.7979	15.7979	0.0
SRR32060341	ENST00000509148	Amyloid	-0.21864763785913102	0.67869337002014	0.8804520168997833	1	ENSG00000204628.12	RACK1	protein_coding	True	16.162	16.162	0.0
SRR32060341	ENST00000509172	Amyloid	-0.6486992377097316	0.746645504877434	0.7823740459233355	2	ENSG00000163625.17	WDFY3	protein_coding	True	9.67601	9.67601	0.0
SRR32060341	ENST00000509314	Amyloid	-0.22020240138218447	0.764760702701722	0.7483980372815435	2	ENSG00000118564.15	FBXL5	protein_coding	True	178.943	178.943	0.0
SRR32060341	ENST00000509434	Amyloid	-1.628012825698212	0.764326809864775	0.8664697603245477	1	ENSG00000145414.9	NAF1	protein_coding	True	4.77665	4.77665	0.0
SRR32060341	ENST00000509562	Amyloid	-0.5927872303396006	0.73099402421992	0.7263806413550176	1	ENSG00000039319.17	ZFYVE16	protein_coding	True	24.3429	24.3429	0.0
SRR32060341	ENST00000509581	Amyloid	-0.5898942256990932	0.764326809864775	0.5239852848072716	2	ENSG00000249915.9	PDCD6	protein_coding	True	21.7699	21.7699	0.0
SRR32060341	ENST00000509704	Amyloid	0.5659192229336735	0.820582856339987	0.5130690395571592	1	ENSG00000109466.14	KLHL2	protein_coding	True	27.3281	27.3281	15.465497231965966
SRR32060341	ENST00000509877	Amyloid	-2.199337695104144	0.674562835709342	0.7472660776389805	2	ENSG00000145592.14	RPL37	protein_coding	True	456.794	456.794	0.0
SRR32060341	ENST00000509931	Amyloid	-0.11222885917323433	0.889817000611829	0.9712807439039708	2	ENSG00000172262.12	ZNF131	protein_coding	True	27.6803	27.6803	0.0
SRR32060341	ENST00000510027	Amyloid	0.12340579057165942	0.773802067540303	0.935772032696383	1	ENSG00000164266.11	SPINK1	protein_coding	True	2.63525	2.63525	0.325205120902103
SRR32060341	ENST00000510217	Amyloid	-0.9112498607197705	0.507717940607799	0.7415661806471081	1	ENSG00000113068.10	PFDN1	protein_coding	True	6.96491	6.96491	0.0
SRR32060341	ENST00000510289	Amyloid	-0.17900426999071484	0.579920825867788	0.7294344275751325	1	ENSG00000124406.17	ATP8A1	protein_coding	True	13.6606	13.6606	0.0
SRR32060341	ENST00000510354	Amyloid	-0.6481272194994236	0.820582856339987	0.8945457009119336	1	ENSG00000123219.13	CENPK	protein_coding	True	48.9398	48.9398	0.0
SRR32060341	ENST00000510448	Amyloid	0.61431544983915	0.928716934808111	0.6638475066036513	2	ENSG00000091490.11	SEL1L3	protein_coding	True	31.7965	31.7965	19.53308074149875
SRR32060341	ENST00000510559	Amyloid	-2.0090676572663537	0.511723578041126	0.5316423391454627	1	ENSG00000164037.17	SLC9B1	protein_coding	True	16.6273	16.6273	0.0
SRR32060341	ENST00000510735	Amyloid	0.040510646855640896	0.656788007202913	0.7197302009926787	2	ENSG00000170917.14	NUDT6	protein_coding	True	5.24523	5.24523	0.2124876682239334
SRR32060341	ENST00000510968	Amyloid	-0.7752089778186297	0.699039089136758	0.7145730098059103	1	ENSG00000182552.15	RWDD4	protein_coding	True	4.95859	4.95859	0.0
SRR32060341	ENST00000510994	Amyloid	-1.387579561844044	0.648775443197007	0.8721565953720501	2	ENSG00000129055.13	ANAPC13	protein_coding	True	10.9831	10.9831	0.0
SRR32060341	ENST00000511176	Amyloid	0.2441193378966393	0.790586695951606	0.6946340355942753	1	ENSG00000078795.17	PKD2L2	protein_coding	True	11.6256	11.6256	2.838033740753984
SRR32060341	ENST00000511290	Amyloid	-0.7751100375647172	0.839845160894803	0.7318174917202983	2	ENSG00000215375.7	MYL5	protein_coding	True	5.45478	5.45478	0.0
SRR32060341	ENST00000511293	Amyloid	-0.49318681322287805	0.687391856932881	0.6006142455779795	1	ENSG00000058729.11	RIOK2	protein_coding	True	4.59662	4.59662	0.0
SRR32060341	ENST00000511313	Amyloid	-0.18521676263377782	0.855933451135576	0.6200766435870346	1	ENSG00000285437.2	POLR2J3	protein_coding	True	185.767	185.767	0.0
SRR32060341	ENST00000511706	Amyloid	-1.229696446328715	0.862681743572924	0.7749632096346663	1	ENSG00000120727.13	PAIP2	protein_coding	True	275.241	275.241	0.0
SRR32060341	ENST00000511809	Amyloid	-0.7453188389035864	0.666739442601968	0.8471606414097979	1	ENSG00000163683.12	SMIM14	protein_coding	True	7.98332	7.98332	0.0
SRR32060341	ENST00000512158	Amyloid	-0.3769690016215482	0.694134536100343	0.6096198190452574	1	ENSG00000145824.13	CXCL14	protein_coding	True	12.4848	12.4848	0.0
SRR32060341	ENST00000512160	Amyloid	-0.14709995650877006	0.800254899966473	0.7809707499855982	1	ENSG00000164211.13	STARD4	protein_coding	True	5.5424	5.5424	0.0
SRR32060341	ENST00000512439	Amyloid	-0.5432406337119406	0.735726910638359	0.5829542052816217	1	ENSG00000179909.16	ZNF154	protein_coding	True	11.1429	11.1429	0.0
SRR32060341	ENST00000512608	Amyloid	-0.8030936752390216	0.814587950069169	0.7049894782161201	2	ENSG00000164151.12	ICE1	protein_coding	True	150.094	150.094	0.0
SRR32060341	ENST00000513272	Amyloid	-1.7822373291267752	0.581660343966548	0.8231839571452428	1	ENSG00000198498.10	TMA16	protein_coding	True	128.169	128.169	0.0
SRR32060341	ENST00000513438	Amyloid	0.8630645885199524	0.855933451135576	0.5882875109589304	1	ENSG00000285437.2	POLR2J3	protein_coding	True	70.7561	70.7561	61.067087365988044
SRR32060341	ENST00000513443	Amyloid	-0.12671489070679134	0.654519086330542	0.7303706248362951	1	ENSG00000152348.16	ATG10	protein_coding	True	3.36267	3.36267	0.0
SRR32060341	ENST00000513596	Amyloid	-0.20305495417553449	0.810321928441327	0.507789140502615	2	ENSG00000109680.11	TBC1D19	protein_coding	True	1.69811	1.69811	0.0
SRR32060341	ENST00000514140	Amyloid	0.4438757578407859	0.81706230394992	0.5632617526913968	1	ENSG00000272414.6	FAM47E-STBD1	protein_coding	True	1.4046	1.4046	0.6234679002153158
SRR32060341	ENST00000514198	Amyloid	-0.2247846375293439	0.810321928441327	0.8508511161599122	1	ENSG00000164292.13	RHOBTB3	protein_coding	True	3.14775	3.14775	0.0
SRR32060341	ENST00000514272	Amyloid	0.5264467430642636	0.862681743572924	0.6157211867565892	1	ENSG00000169609.14	C15orf40	protein_coding	True	110.421	110.421	58.13077456276044
SRR32060341	ENST00000514447	Amyloid	-0.3039866664288919	0.727479394633026	0.7076365608122634	1	ENSG00000145826.9	LECT2	protein_coding	True	43.1724	43.1724	0.0
SRR32060341	ENST00000514572	Amyloid	-0.9734582113221585	0.735726910638359	0.5482022967927005	1	ENSG00000035928.17	RFC1	protein_coding	True	17.3089	17.3089	0.0
SRR32060341	ENST00000514642	Amyloid	-0.04013186588974682	0.673577412326392	0.8176838526774098	1	ENSG00000186409.19	CCDC30	protein_coding	True	10.6247	10.6247	0.0
SRR32060341	ENST00000514744	Amyloid	-0.12189450093557572	0.581114005709349	0.8388253973817056	1	ENSG00000147145.14	LPAR4	protein_coding	True	37.7293	37.7293	0.0
SRR32060341	ENST00000514989	Amyloid	0.004675131577452807	0.690750812783325	0.5113825622085161	2	ENSG00000109743.12	BST1	protein_coding	True	20.4129	20.4129	0.0954329977003993
SRR32060341	ENST00000515208	Amyloid	0.42379262948574165	0.855524114454585	0.9449322980557489	2	ENSG00000112992.18	NNT	protein_coding	True	5.97982	5.97982	2.5342035461403016
SRR32060341	ENST00000515224	Amyloid	-0.7866052542097209	0.504498342153582	0.8272439842397467	1	ENSG00000040275.17	SPDL1	protein_coding	True	2.32078	2.32078	0.0
SRR32060341	ENST00000515290	Amyloid	-0.9219749451185747	0.510969521058651	0.729974919506396	1	ENSG00000112200.17	ZNF451	protein_coding	True	19.3142	19.3142	0.0
SRR32060341	ENST00000515463	Amyloid	-0.30882785586212574	0.63489695671448	0.5615961768839184	1	ENSG00000153037.15	SRP19	protein_coding	True	28.0482	28.0482	0.0
SRR32060341	ENST00000515497	Amyloid	-0.6319243755961244	0.862681743572924	0.5284176605928498	1	ENSG00000123219.13	CENPK	protein_coding	True	4.00319	4.00319	0.0
SRR32060341	ENST00000515550	Amyloid	-1.2649876963286086	0.636612179779747	0.5644847567633691	1	ENSG00000078177.15	N4BP2	protein_coding	True	3.1209	3.1209	0.0
SRR32060341	ENST00000515612	Amyloid	0.44913258406142875	0.765435542937168	0.6471044980822438	1	ENSG00000109790.18	KLHL5	protein_coding	True	2.40361	2.40361	1.0795395663667575
SRR32060341	ENST00000515665	Amyloid	-0.8901802045074815	0.849766232236975	0.906269096983254	2	ENSG00000168685.15	IL7R	protein_coding	True	41.8965	41.8965	0.0
SRR32060341	ENST00000515679	Amyloid	0.08839770278852607	0.764760702701722	0.8050323130824502	2	ENSG00000118564.15	FBXL5	protein_coding	True	5.25838	5.25838	0.4648287067509706
SRR32060341	ENST00000515742	Amyloid	-1.012039753647636	0.922155470268569	0.7212928343617693	1	ENSG00000124795.17	DEK	protein_coding	True	5.29509	5.29509	0.0
SRR32060341	ENST00000517461	Amyloid	-0.6528630435286702	0.648617615627671	0.5101834218644422	1	ENSG00000104331.9	BPNT2	protein_coding	True	12.5443	12.5443	0.0
SRR32060341	ENST00000517488	Amyloid	-0.37946659265319793	0.845116632963085	0.8828413274893231	1	ENSG00000113721.14	PDGFRB	protein_coding	True	2.62997	2.62997	0.0
SRR32060341	ENST00000517856	Amyloid	0.47626441821489	0.822622085659438	0.5144306192673499	1	ENSG00000198363.18	ASPH	protein_coding	True	11.4022	11.4022	5.430462028007273
SRR32060341	ENST00000518038	Amyloid	-0.7260117330128067	0.657849176131234	0.8017051370289352	1	ENSG00000155975.10	VPS37A	protein_coding	True	8.58234	8.58234	0.0
SRR32060341	ENST00000518117	Amyloid	0.3415441295139788	0.731624931085007	0.5491166230382518	1	ENSG00000111832.13	RWDD1	protein_coding	True	12.13	12.13	4.142930330091186
SRR32060341	ENST00000518127	Amyloid	-0.3828531544142233	0.71598224132258	0.693372981901524	1	ENSG00000154582.18	ELOC	protein_coding	True	8.99041	8.99041	0.0
SRR32060341	ENST00000518148	Amyloid	0.3322872815130421	0.734512673597473	0.6301602580766549	1	ENSG00000135722.9	FBXL8	protein_coding	True	33.8331	33.8331	11.24230861323436
